date,time,y1,y2,y3,x1,x2,x3,qc,speed,x,y,lat,lon
"03,07,2009",15:23:35,54,0.0773,S,38,7.7116,W,3.2,96.2,54.00128833,38.12852667,-54.00128833,-38.12852667
"03,07,2009",15:44:03,53,58.3928,S,38,10.0023,W,3,2.3,53.97321333,38.166705,-53.97321333,-38.166705
"03,07,2009",16:05:42,53,54.8116,S,38,19.624,W,3.5,51.2,53.91352667,38.32706667,-53.91352667,-38.32706667
"03,07,2009",16:26:07,53,52.4419,S,38,35.7344,W,3.4,66.3,53.87403167,38.59557333,-53.87403167,-38.59557333
"03,07,2009",16:46:37,53,50.9476,S,38,51.9686,W,8.1,70.5,53.84912667,38.86614333,-53.84912667,-38.86614333
"03,07,2009",17:09:05,53,49.483,S,39,7.9179,W,6.4,61.5,53.82471667,39.131965,-53.82471667,-39.131965
"03,07,2009",17:30:11,53,46.5489,S,39,22.5223,W,3.7,80.5,53.775815,39.37537167,-53.775815,-39.37537167
"03,07,2009",17:50:58,53,40.7272,S,39,31.564,W,2.4,41.5,53.67878667,39.52606667,-53.67878667,-39.52606667
"03,07,2009",18:11:06,53,32.5093,S,39,33.2394,W,1.7,70.5,53.54182167,39.55399,-53.54182167,-39.55399
"03,07,2009",18:31:14,53,23.8351,S,39,31.8796,W,1.6,59.5,53.39725167,39.53132667,-53.39725167,-39.53132667
"03,07,2009",18:51:29,53,15.6109,S,39,31.0702,W,2,72.5,53.26018167,39.51783667,-53.26018167,-39.51783667
"03,07,2009",19:12:10,53,6.6246,S,39,28.1451,W,1.5,55.1,53.11041,39.469085,-53.11041,-39.469085
"03,07,2009",19:33:36,52,59.7525,S,39,24.4174,W,9.6,65.3,52.995875,39.40695667,-52.995875,-39.40695667
"03,07,2009",19:53:57,52,52.6029,S,39,17.2203,W,1.7,58.3,52.876715,39.287005,-52.876715,-39.287005
"03,07,2009",20:14:19,52,46.2946,S,39,8.9676,W,1.7,46.2,52.77157667,39.14946,-52.77157667,-39.14946
"03,07,2009",20:35:00,52,41.6011,S,38,58.8803,W,1.8,45.5,52.69335167,38.98133833,-52.69335167,-38.98133833
"03,07,2009",20:56:10,52,36.1808,S,38,50.3167,W,1.3,43.5,52.60301333,38.83861167,-52.60301333,-38.83861167
"03,07,2009",21:16:19,52,31.0003,S,38,42.0772,W,2,59.1,52.51667167,38.70128667,-52.51667167,-38.70128667
"03,07,2009",21:36:30,52,25.9358,S,38,33.7786,W,1.7,58.4,52.43226333,38.56297667,-52.43226333,-38.56297667
"03,07,2009",21:56:44,52,21.4672,S,38,24.8518,W,2.2,47.7,52.35778667,38.41419667,-52.35778667,-38.41419667
"03,07,2009",22:16:52,52,16.1242,S,38,16.7344,W,1.5,57.8,52.26873667,38.27890667,-52.26873667,-38.27890667
"03,07,2009",22:37:04,52,10.346,S,38,10.5247,W,1.6,31.1,52.17243333,38.17541167,-52.17243333,-38.17541167
"03,07,2009",22:57:25,52,4.904,S,38,3.9281,W,3,48.6,52.08173333,38.06546833,-52.08173333,-38.06546833
"03,07,2009",23:18:04,52,0.012,S,37,56.118,W,5.5,47.9,52.0002,37.9353,-52.0002,-37.9353
"03,07,2009",23:38:43,51,55.2843,S,37,49.418,W,1.3,45.8,51.921405,37.82363333,-51.921405,-37.82363333
"03,07,2009",23:58:49,51,48.9527,S,37,44.9336,W,1.7,45.6,51.81587833,37.74889333,-51.81587833,-37.74889333
"04,07,2009",00:18:59,51,42.573,S,37,40.4457,W,2.2,54.1,51.70955,37.674095,-51.70955,-37.674095
"04,07,2009",00:39:11,51,35.2439,S,37,37.9191,W,1.7,56.9,51.58739833,37.631985,-51.58739833,-37.631985
"04,07,2009",00:59:52,51,27.3832,S,37,34.5115,W,3,53.4,51.45638667,37.57519167,-51.45638667,-37.57519167
"04,07,2009",01:20:29,51,19.399,S,37,34.5509,W,2.5,49.9,51.32331667,37.57584833,-51.32331667,-37.57584833
"04,07,2009",01:40:41,51,11.7714,S,37,36.795,W,4,45,51.19619,37.61325,-51.19619,-37.61325
"04,07,2009",02:01:15,51,3.9205,S,37,37.0968,W,5.6,59.9,51.06534167,37.61828,-51.06534167,-37.61828
"04,07,2009",02:22:00,50,57.0437,S,37,39.0441,W,3.2,49.5,50.95072833,37.650735,-50.95072833,-37.650735
"04,07,2009",02:42:41,50,50.3815,S,37,43.7616,W,3.7,50.3,50.83969167,37.72936,-50.83969167,-37.72936
"04,07,2009",03:02:53,50,43.9103,S,37,48.3329,W,3.2,46.5,50.73183833,37.80554833,-50.73183833,-37.80554833
"04,07,2009",03:23:01,50,37.2279,S,37,52.4195,W,8.3,51.2,50.620465,37.87365833,-50.620465,-37.87365833
"04,07,2009",03:43:12,50,30.0895,S,37,56.7296,W,5.6,46.1,50.50149167,37.94549333,-50.50149167,-37.94549333
"04,07,2009",04:03:28,50,22.5785,S,38,1.5055,W,8.8,52.1,50.37630833,38.02509167,-50.37630833,-38.02509167
"04,07,2009",04:24:14,50,16.5383,S,38,9.0997,W,6.5,45,50.27563833,38.15166167,-50.27563833,-38.15166167
"04,07,2009",04:44:25,50,9.5787,S,38,13.3483,W,3.9,50.5,50.159645,38.22247167,-50.159645,-38.22247167
"04,07,2009",05:04:31,50,3.131,S,38,19.2589,W,5,54,50.05218333,38.32098167,-50.05218333,-38.32098167
"04,07,2009",05:24:41,49,56.0199,S,38,25.3496,W,5.1,48.9,49.933665,38.42249333,-49.933665,-38.42249333
"04,07,2009",05:45:03,49,50.1352,S,38,32.4441,W,2.2,48.8,49.83558667,38.540735,-49.83558667,-38.540735
"04,07,2009",06:06:01,49,49.8958,S,38,32.9308,W,1.2,2.7,49.83159667,38.54884667,-49.83159667,-38.54884667
"04,07,2009",06:26:41,49,50.2561,S,38,32.8725,W,1.6,2.4,49.83760167,38.547875,-49.83760167,-38.547875
"04,07,2009",06:47:09,49,50.6086,S,38,32.8169,W,1.8,0,49.84347667,38.54694833,-49.84347667,-38.54694833
"04,07,2009",07:07:33,49,50.9444,S,38,32.8172,W,2.2,1.9,49.84907333,38.54695333,-49.84907333,-38.54695333
"04,07,2009",07:28:10,49,51.293,S,38,32.8392,W,3.5,6.9,49.85488333,38.54732,-49.85488333,-38.54732
"04,07,2009",07:48:42,49,51.6497,S,38,32.8396,W,3,0,49.86082833,38.54732667,-49.86082833,-38.54732667
"04,07,2009",08:08:58,49,51.9662,S,38,32.867,W,6.9,2.5,49.86610333,38.54778333,-49.86610333,-38.54778333
"04,07,2009",08:29:35,49,52.3065,S,38,32.864,W,3,0,49.871775,38.54773333,-49.871775,-38.54773333
"04,07,2009",08:49:53,49,52.626,S,38,32.7933,W,1.7,1.8,49.8771,38.546555,-49.8771,-38.546555
"04,07,2009",09:10:31,49,52.9132,S,38,32.7742,W,3.4,4.4,49.88188667,38.54623667,-49.88188667,-38.54623667
"04,07,2009",09:31:12,49,53.218,S,38,32.7543,W,1.2,0,49.88696667,38.545905,-49.88696667,-38.545905
"04,07,2009",09:51:20,49,46.5601,S,38,26.8159,W,1.2,51,49.77600167,38.44693167,-49.77600167,-38.44693167
"04,07,2009",10:11:49,49,40.7808,S,38,23.4015,W,3.2,38.9,49.67968,38.390025,-49.67968,-38.390025
"04,07,2009",10:32:35,49,32.8903,S,38,14.4893,W,1.3,64.6,49.54817167,38.24148833,-49.54817167,-38.24148833
"04,07,2009",10:53:47,49,23.5726,S,38,7.1703,W,1.7,61.6,49.39287667,38.119505,-49.39287667,-38.119505
"04,07,2009",11:14:29,49,14.0111,S,38,4.9056,W,2.5,54.9,49.23351833,38.08176,-49.23351833,-38.08176
"04,07,2009",11:34:35,49,10.5501,S,38,4.732,W,1.6,2.2,49.175835,38.07886667,-49.175835,-38.07886667
"04,07,2009",11:55:13,49,10.5823,S,38,4.7943,W,3,3,49.17637167,38.079905,-49.17637167,-38.079905
"04,07,2009",12:15:24,49,10.6526,S,38,4.9013,W,4,0,49.17754333,38.08168833,-49.17754333,-38.08168833
"04,07,2009",12:35:54,49,10.6425,S,38,4.9581,W,2.5,0,49.177375,38.082635,-49.177375,-38.082635
"04,07,2009",12:56:34,49,10.6658,S,38,5.101,W,6.5,3.7,49.17776333,38.08501667,-49.17776333,-38.08501667
"04,07,2009",13:17:12,49,10.7052,S,38,5.2232,W,6.5,0,49.17842,38.08705333,-49.17842,-38.08705333
"04,07,2009",13:37:20,49,10.6568,S,38,5.1188,W,10,4.8,49.17761333,38.08531333,-49.17761333,-38.08531333
"04,07,2009",13:57:58,49,10.6942,S,38,5.2694,W,3.2,2.5,49.17823667,38.08782333,-49.17823667,-38.08782333
"04,07,2009",14:18:40,49,9.9343,S,38,4.5589,W,1.2,0,49.16557167,38.07598167,-49.16557167,-38.07598167
"04,07,2009",14:38:48,49,10.0009,S,38,4.6982,W,2.5,2.7,49.16668167,38.07830333,-49.16668167,-38.07830333
"04,07,2009",14:58:59,49,10.0924,S,38,4.8658,W,4.8,0,49.16820667,38.08109667,-49.16820667,-38.08109667
"04,07,2009",15:19:09,49,10.182,S,38,4.9973,W,5.6,0,49.1697,38.08328833,-49.1697,-38.08328833
"04,07,2009",15:39:19,49,10.1673,S,38,3.4923,W,3.2,167.3,49.169455,38.058205,-49.169455,-38.058205
"04,07,2009",15:59:26,49,5.6795,S,38,1.322,W,3.4,0,49.09465833,38.02203333,-49.09465833,-38.02203333
"04,07,2009",16:19:35,49,5.7317,S,38,1.5905,W,3.7,2.5,49.09552833,38.02650833,-49.09552833,-38.02650833
"04,07,2009",16:40:09,49,5.7959,S,38,1.8393,W,1.2,0,49.09659833,38.030655,-49.09659833,-38.030655
"04,07,2009",17:00:18,49,5.0758,S,38,2.4452,W,5.5,27.8,49.08459667,38.04075333,-49.08459667,-38.04075333
"04,07,2009",17:20:35,49,5.1631,S,38,2.6773,W,5.4,0,49.08605167,38.04462167,-49.08605167,-38.04462167
"04,07,2009",17:41:07,49,5.229,S,38,2.9258,W,2.9,6,49.08715,38.04876333,-49.08715,-38.04876333
"04,07,2009",18:01:19,49,5.3296,S,38,3.1524,W,6,0,49.08882667,38.05254,-49.08882667,-38.05254
"04,07,2009",18:21:29,49,5.416,S,38,3.3801,W,5.1,2.2,49.09026667,38.056335,-49.09026667,-38.056335
"04,07,2009",18:42:02,49,5.4876,S,38,3.5831,W,4.6,0,49.09146,38.05971833,-49.09146,-38.05971833
"04,07,2009",19:02:41,49,5.5425,S,38,3.7268,W,1.8,0,49.092375,38.06211333,-49.092375,-38.06211333
"04,07,2009",19:22:48,49,5.5754,S,38,3.7914,W,3,0,49.09292333,38.06319,-49.09292333,-38.06319
"04,07,2009",19:43:38,49,5.635,S,38,3.889,W,1.3,0,49.09391667,38.06481667,-49.09391667,-38.06481667
"04,07,2009",20:04:11,49,5.6995,S,38,3.9335,W,1.5,0,49.09499167,38.06555833,-49.09499167,-38.06555833
"04,07,2009",20:24:54,49,5.7691,S,38,3.9345,W,1.5,0,49.09615167,38.065575,-49.09615167,-38.065575
"04,07,2009",20:45:41,49,5.8291,S,38,3.9486,W,4.3,0,49.09715167,38.06581,-49.09715167,-38.06581
"04,07,2009",21:05:47,49,5.8844,S,38,3.9301,W,4.6,0,49.09807333,38.06550167,-49.09807333,-38.06550167
"04,07,2009",21:25:56,49,2.3474,S,37,56.1095,W,1.8,58.7,49.03912333,37.93515833,-49.03912333,-37.93515833
"04,07,2009",21:46:42,49,0.6975,S,37,52.7606,W,7,0,49.011625,37.87934333,-49.011625,-37.87934333
"04,07,2009",22:06:49,49,0.7121,S,37,52.762,W,5.5,2.7,49.01186833,37.87936667,-49.01186833,-37.87936667
"04,07,2009",22:27:34,49,0.7078,S,37,52.7106,W,2.2,0,49.01179667,37.87851,-49.01179667,-37.87851
