date,time,y1,y2,y3,x1,x2,x3,qc,speed,x,y,lat,lon
"04,07,2009",13:28:03,54,0.322,S,38,3.4966,W,2.7,88,54.00536667,38.05827667,-54.00536667,-38.05827667
"04,07,2009",13:48:41,53,56.0708,S,38,12.7728,W,1.2,76.7,53.93451333,38.21288,-53.93451333,-38.21288
"04,07,2009",14:10:58,53,49.7807,S,38,24.5513,W,2.2,0,53.82967833,38.40918833,-53.82967833,-38.40918833
"04,07,2009",14:31:05,53,48.1194,S,38,29.5808,W,1.8,90.2,53.80199,38.49301333,-53.80199,-38.49301333
"04,07,2009",14:51:12,53,44.2565,S,38,41.2335,W,3.2,42.7,53.73760833,38.687225,-53.73760833,-38.687225
"04,07,2009",15:11:18,53,41.2417,S,38,54.7453,W,1.7,37.3,53.68736167,38.91242167,-53.68736167,-38.91242167
"04,07,2009",15:31:28,53,42.8959,S,39,8.6152,W,1.6,77.7,53.71493167,39.14358667,-53.71493167,-39.14358667
"04,07,2009",15:51:39,53,45.2588,S,39,18.7774,W,1.7,44,53.75431333,39.31295667,-53.75431333,-39.31295667
"04,07,2009",16:11:47,53,41.4172,S,39,28.7797,W,2.2,41.4,53.69028667,39.47966167,-53.69028667,-39.47966167
"04,07,2009",16:32:00,53,46.4056,S,39,38.9086,W,2.2,65,53.77342667,39.64847667,-53.77342667,-39.64847667
"04,07,2009",16:52:41,53,49.4161,S,39,50.9168,W,1.1,0,53.82360167,39.84861333,-53.82360167,-39.84861333
"04,07,2009",17:12:51,53,51.5812,S,40,2.1829,W,2.2,38.1,53.85968667,40.03638167,-53.85968667,-40.03638167
"04,07,2009",17:32:58,53,48.995,S,40,12.0124,W,5,43.5,53.81658333,40.20020667,-53.81658333,-40.20020667
"04,07,2009",17:53:04,53,49.8584,S,40,23.2835,W,2.2,48.5,53.83097333,40.38805833,-53.83097333,-40.38805833
"04,07,2009",18:13:17,53,46.817,S,40,32.2735,W,1.8,40.7,53.78028333,40.53789167,-53.78028333,-40.53789167
"04,07,2009",18:33:25,53,40.7516,S,40,31.7279,W,2,67.1,53.67919333,40.52879833,-53.67919333,-40.52879833
"04,07,2009",18:53:37,53,41.5131,S,40,27.4426,W,4,2.9,53.691885,40.45737667,-53.691885,-40.45737667
"04,07,2009",19:13:44,53,41.44,S,40,27.3902,W,3.7,2.1,53.69066667,40.45650333,-53.69066667,-40.45650333
"04,07,2009",19:33:53,53,38.6349,S,40,29.116,W,3.4,46,53.643915,40.48526667,-53.643915,-40.48526667
"04,07,2009",19:54:01,53,34.1769,S,40,31.178,W,2.2,42.2,53.569615,40.51963333,-53.569615,-40.51963333
"04,07,2009",20:14:42,53,29.5989,S,40,37.0815,W,0.8,36.8,53.493315,40.618025,-53.493315,-40.618025
"04,07,2009",20:34:52,53,25.4787,S,40,43.5472,W,1,49.9,53.424645,40.72578667,-53.424645,-40.72578667
"04,07,2009",20:55:05,53,21.7598,S,40,51.323,W,5.5,44.2,53.36266333,40.85538333,-53.36266333,-40.85538333
"04,07,2009",21:15:18,53,18.404,S,40,59.5995,W,3.4,42.3,53.30673333,40.993325,-53.30673333,-40.993325
"04,07,2009",21:35:29,53,14.4034,S,41,8.0722,W,5.8,42.6,53.24005667,41.13453667,-53.24005667,-41.13453667
"04,07,2009",21:55:38,53,10.537,S,41,16.6119,W,2,47.4,53.17561667,41.276865,-53.17561667,-41.276865
"04,07,2009",22:15:45,53,7.757,S,41,26.3257,W,2.7,43.9,53.12928333,41.43876167,-53.12928333,-41.43876167
"04,07,2009",22:35:53,53,7.1454,S,41,37.5608,W,5,40.3,53.11909,41.62601333,-53.11909,-41.62601333
"04,07,2009",22:56:36,53,5.9224,S,41,43.9372,W,9.8,0,53.09870667,41.73228667,-53.09870667,-41.73228667
"04,07,2009",23:17:10,53,4.3861,S,41,49.6687,W,1,0,53.07310167,41.82781167,-53.07310167,-41.82781167
"04,07,2009",23:37:18,53,3.5784,S,41,59.6349,W,1.6,40.2,53.05964,41.993915,-53.05964,-41.993915
"04,07,2009",23:57:27,53,2.4824,S,42,9.3739,W,1.5,40.4,53.04137333,42.15623167,-53.04137333,-42.15623167
"05,07,2009",00:17:40,52,59.7352,S,42,18.6051,W,1.3,34.7,52.99558667,42.310085,-52.99558667,-42.310085
"05,07,2009",00:38:12,52,57.3963,S,42,27.5555,W,0.8,36.6,52.956605,42.45925833,-52.956605,-42.45925833
"05,07,2009",00:58:18,52,56.9368,S,42,37.4436,W,1.2,40.6,52.94894667,42.62406,-52.94894667,-42.62406
"05,07,2009",01:18:25,52,56.142,S,42,46.2108,W,1.5,41.2,52.9357,42.77018,-52.9357,-42.77018
"05,07,2009",01:38:32,52,55.2569,S,42,55.1232,W,3.7,46.9,52.92094833,42.91872,-52.92094833,-42.91872
"05,07,2009",01:58:39,52,56.6353,S,43,3.5545,W,1.3,54.9,52.94392167,43.05924167,-52.94392167,-43.05924167
"05,07,2009",02:18:48,52,58.3496,S,43,12.1558,W,2.5,34.8,52.97249333,43.20259667,-52.97249333,-43.20259667
"05,07,2009",02:38:58,53,1.3944,S,43,22.1435,W,1.6,56.7,53.02324,43.36905833,-53.02324,-43.36905833
"05,07,2009",02:59:05,53,5.8895,S,43,33.2262,W,3.7,42.3,53.09815833,43.55377,-53.09815833,-43.55377
"05,07,2009",03:19:13,53,11.3309,S,43,44.7721,W,4.4,59.5,53.18884833,43.74620167,-53.18884833,-43.74620167
"05,07,2009",03:39:21,53,12.677,S,43,52.9615,W,6.9,39.5,53.21128333,43.88269167,-53.21128333,-43.88269167
"05,07,2009",03:59:39,53,15.1165,S,43,57.6058,W,4,57.3,53.25194167,43.96009667,-53.25194167,-43.96009667
"05,07,2009",04:20:34,53,19.0353,S,44,10.3995,W,1.3,66.4,53.317255,44.173325,-53.317255,-44.173325
"05,07,2009",04:40:40,53,22.4575,S,44,23.1242,W,1.6,40.2,53.37429167,44.38540333,-53.37429167,-44.38540333
"05,07,2009",05:00:52,53,25.5626,S,44,36.4478,W,1.6,44.7,53.42604333,44.60746333,-53.42604333,-44.60746333
"05,07,2009",05:20:58,53,28.8922,S,44,50.539,W,1.7,80.4,53.48153667,44.84231667,-53.48153667,-44.84231667
"05,07,2009",05:41:04,53,31.721,S,45,4.8102,W,1.7,72.3,53.52868333,45.08017,-53.52868333,-45.08017
"05,07,2009",06:01:11,53,34.3449,S,45,19.2818,W,1.8,41,53.572415,45.32136333,-53.572415,-45.32136333
"05,07,2009",06:21:22,53,37.4206,S,45,33.2575,W,1.8,44.5,53.62367667,45.55429167,-53.62367667,-45.55429167
"05,07,2009",06:42:04,53,41.27,S,45,47.5368,W,2.7,84.4,53.68783333,45.79228,-53.68783333,-45.79228
"05,07,2009",07:03:08,53,45.1204,S,46,1.1756,W,4.5,20.7,53.75200667,46.01959333,-53.75200667,-46.01959333
"05,07,2009",07:23:14,53,48.1442,S,46,15.1609,W,1.7,89.8,53.80240333,46.25268167,-53.80240333,-46.25268167
"05,07,2009",07:43:22,53,50.944,S,46,30.6336,W,1.6,83.7,53.84906667,46.51056,-53.84906667,-46.51056
"05,07,2009",08:03:30,53,54.2619,S,46,45.5965,W,3.4,72,53.904365,46.75994167,-53.904365,-46.75994167
"05,07,2009",08:23:40,53,57.8052,S,47,0.3565,W,2.2,18.9,53.96342,47.00594167,-53.96342,-47.00594167
"05,07,2009",08:43:54,54,1.5934,S,47,15.0603,W,1.7,32.4,54.02655667,47.251005,-54.02655667,-47.251005
"05,07,2009",09:04:40,54,6.3264,S,47,29.9216,W,2.7,52.3,54.10544,47.49869333,-54.10544,-47.49869333
"05,07,2009",09:25:10,54,10.519,S,47,43.7657,W,2.2,29.8,54.17531667,47.72942833,-54.17531667,-47.72942833
"05,07,2009",09:45:42,54,13.1448,S,47,51.4445,W,1.8,0,54.21908,47.85740833,-54.21908,-47.85740833
"05,07,2009",10:05:51,54,13.373,S,47,51.294,W,2.5,6.3,54.22288333,47.8549,-54.22288333,-47.8549
"05,07,2009",10:25:58,54,16.9652,S,48,0.803,W,1.1,35.2,54.28275333,48.01338333,-54.28275333,-48.01338333
"05,07,2009",10:46:06,54,21.473,S,48,16.3494,W,3,49.8,54.35788333,48.27249,-54.35788333,-48.27249
"05,07,2009",11:06:14,54,26.2742,S,48,32.0865,W,1.7,72.3,54.43790333,48.534775,-54.43790333,-48.534775
"05,07,2009",11:26:28,54,31.9754,S,48,48.4369,W,1.5,99,54.53292333,48.80728167,-54.53292333,-48.80728167
"05,07,2009",11:47:09,54,38.0857,S,49,4.0726,W,2.2,53.7,54.63476167,49.06787667,-54.63476167,-49.06787667
"05,07,2009",12:07:40,54,44.1681,S,49,19.3427,W,3.4,54.3,54.736135,49.32237833,-54.736135,-49.32237833
"05,07,2009",12:28:10,54,50.5194,S,49,33.4343,W,3.4,64.5,54.84199,49.55723833,-54.84199,-49.55723833
"05,07,2009",12:48:17,54,57.3389,S,49,46.3611,W,3.9,63.8,54.95564833,49.772685,-54.95564833,-49.772685
"05,07,2009",13:08:34,55,3.2909,S,49,59.0378,W,2.7,64.3,55.05484833,49.98396333,-55.05484833,-49.98396333
"05,07,2009",13:29:02,55,9.3537,S,50,11.0251,W,2.7,75.1,55.155895,50.18375167,-55.155895,-50.18375167
