date,time,y1,y2,y3,x1,x2,x3,qc,speed,x,y,lat,lon
"07,08,2009",13:03:40,54,0.5618,S,38,3.9646,W,2.5,0,54.00936333,38.06607667,-54.00936333,-38.06607667
"07,08,2009",13:24:09,53,58.828,S,38,6.0811,W,1.7,42.8,53.98046667,38.10135167,-53.98046667,-38.10135167
"07,08,2009",13:44:44,53,54.2314,S,38,15.3156,W,1.6,82.8,53.90385667,38.25526,-53.90385667,-38.25526
"07,08,2009",14:07:01,53,42.6689,S,38,27.2127,W,2.9,72.1,53.71114833,38.453545,-53.71114833,-38.453545
"07,08,2009",14:31:17,53,33.9008,S,38,23.0652,W,1.6,33.7,53.56501333,38.38442,-53.56501333,-38.38442
"07,08,2009",14:55:56,53,36.6071,S,38,15.5599,W,7.6,78,53.61011833,38.25933167,-53.61011833,-38.25933167
"07,08,2009",15:17:20,53,34.4703,S,38,1.0847,W,2,0,53.574505,38.01807833,-53.574505,-38.01807833
"07,08,2009",15:37:29,53,36.4006,S,37,54.0797,W,3,38.5,53.60667667,37.90132833,-53.60667667,-37.90132833
"07,08,2009",15:57:39,53,36.3555,S,37,58.604,W,3.2,31.1,53.605925,37.97673333,-53.605925,-37.97673333
"07,08,2009",16:17:59,53,33.1286,S,38,8.6352,W,2.9,43.6,53.55214333,38.14392,-53.55214333,-38.14392
"07,08,2009",16:38:14,53,35.0682,S,38,12.3646,W,3.9,38.4,53.58447,38.20607667,-53.58447,-38.20607667
"07,08,2009",16:58:43,53,35.9739,S,38,13.3987,W,2.4,70,53.599565,38.22331167,-53.599565,-38.22331167
"07,08,2009",17:20:49,53,33.6136,S,38,24.8884,W,2.5,81.5,53.56022667,38.41480667,-53.56022667,-38.41480667
"07,08,2009",17:44:01,53,33.7941,S,38,34.5165,W,4.6,34.7,53.563235,38.575275,-53.563235,-38.575275
"07,08,2009",18:08:28,53,34.4812,S,38,41.7743,W,3,36.3,53.57468667,38.69623833,-53.57468667,-38.69623833
"07,08,2009",18:28:41,53,36.895,S,38,44.2288,W,2,40.5,53.61491667,38.73714667,-53.61491667,-38.73714667
"07,08,2009",18:49:10,53,38.5012,S,38,48.5488,W,2.2,73.9,53.64168667,38.80914667,-53.64168667,-38.80914667
"07,08,2009",19:09:39,53,41.1697,S,38,50.3984,W,2,53,53.68616167,38.83997333,-53.68616167,-38.83997333
"07,08,2009",19:31:45,53,41.4283,S,38,51.3521,W,5.5,44.4,53.69047167,38.85586833,-53.69047167,-38.85586833
"07,08,2009",19:52:22,53,39.4266,S,38,58.2914,W,2.4,75.6,53.65711,38.97152333,-53.65711,-38.97152333
"07,08,2009",20:13:01,53,36.2535,S,39,5.4323,W,5,60.8,53.604225,39.09053833,-53.604225,-39.09053833
"07,08,2009",20:34:16,53,29.3563,S,39,13.9345,W,1.7,16.2,53.48927167,39.23224167,-53.48927167,-39.23224167
"07,08,2009",20:56:34,53,26.1086,S,39,17.4155,W,1.1,17.1,53.43514333,39.29025833,-53.43514333,-39.29025833
"07,08,2009",21:16:56,53,25.8792,S,39,17.6881,W,9,2,53.43132,39.29480167,-53.43132,-39.29480167
"07,08,2009",21:37:05,53,23.5379,S,39,17.5679,W,4,82.1,53.39229833,39.29279833,-53.39229833,-39.29279833
"07,08,2009",21:57:19,53,17.5365,S,39,14.1196,W,4.9,87.6,53.292275,39.23532667,-53.292275,-39.23532667
