date,time,y1,y2,y3,x1,x2,x3,qc,speed,x,y,lat,lon
"04,09,2009",15:26:33,54,0.4872,S,38,4.0183,W,2,0,54.00812,38.06697167,-54.00812,-38.06697167
"04,09,2009",15:46:40,53,59.7249,S,38,4.5359,W,1.7,45.3,53.995415,38.07559833,-53.995415,-38.07559833
"04,09,2009",16:06:49,53,59.5395,S,38,5.0498,W,3,42.7,53.992325,38.08416333,-53.992325,-38.08416333
"04,09,2009",16:26:59,53,50.2064,S,38,6.2074,W,1.7,83.9,53.83677333,38.10345667,-53.83677333,-38.10345667
"04,09,2009",16:47:12,53,40.1027,S,38,2.2262,W,4.5,81.8,53.66837833,38.03710333,-53.66837833,-38.03710333
"04,09,2009",17:07:34,53,29.0694,S,38,1.9331,W,4.4,64.3,53.48449,38.03221833,-53.48449,-38.03221833
"04,09,2009",17:28:13,53,21.3017,S,37,54.8639,W,1,4.7,53.35502833,37.91439833,-53.35502833,-37.91439833
"04,09,2009",17:48:24,53,13.7874,S,37,53.0379,W,1.3,23.7,53.22979,37.883965,-53.22979,-37.883965
"04,09,2009",18:08:35,53,7.0589,S,37,49.8128,W,1.7,73.2,53.11764833,37.83021333,-53.11764833,-37.83021333
"04,09,2009",18:29:15,52,55.3366,S,37,46.7732,W,4.8,26.6,52.92227667,37.77955333,-52.92227667,-37.77955333
"04,09,2009",18:50:12,52,42.6132,S,37,45.1585,W,5.1,49.5,52.71022,37.75264167,-52.71022,-37.75264167
"04,09,2009",19:10:24,52,30.8246,S,37,43.8862,W,2.2,55.8,52.51374333,37.73143667,-52.51374333,-37.73143667
"04,09,2009",19:30:48,52,19.0298,S,37,41.5857,W,3.2,68,52.31716333,37.693095,-52.31716333,-37.693095
"04,09,2009",19:51:07,52,7.4647,S,37,38.2195,W,3,93.7,52.12441167,37.63699167,-52.12441167,-37.63699167
"04,09,2009",20:11:29,51,56.1004,S,37,36.0968,W,3,92.5,51.93500667,37.60161333,-51.93500667,-37.60161333
"04,09,2009",20:31:49,51,45.5105,S,37,32.1948,W,3.2,83.6,51.75850833,37.53658,-51.75850833,-37.53658
"04,09,2009",20:52:18,51,34.3933,S,37,30.0656,W,1.2,75.1,51.57322167,37.50109333,-51.57322167,-37.50109333
"04,09,2009",21:12:30,51,24.6894,S,37,27.4441,W,2.2,68.9,51.41149,37.45740167,-51.41149,-37.45740167
"04,09,2009",21:32:40,51,16.5337,S,37,25.4603,W,4,73.6,51.27556167,37.42433833,-51.27556167,-37.42433833
"04,09,2009",21:53:08,51,7.9109,S,37,21.4283,W,4.8,75.1,51.13184833,37.35713833,-51.13184833,-37.35713833
"04,09,2009",22:13:50,50,57.8137,S,37,18.2693,W,5.4,74.3,50.96356167,37.30448833,-50.96356167,-37.30448833
"04,09,2009",22:34:19,50,47.9786,S,37,15.3036,W,5.1,86.1,50.79964333,37.25506,-50.79964333,-37.25506
"04,09,2009",22:54:30,50,42.907,S,37,13.0702,W,6.4,89,50.71511667,37.21783667,-50.71511667,-37.21783667
"04,09,2009",23:14:44,50,39.2259,S,37,10.3834,W,6.5,57.5,50.653765,37.17305667,-50.653765,-37.17305667
"04,09,2009",23:34:54,50,30.4596,S,37,7.6429,W,7,58.4,50.50766,37.12738167,-50.50766,-37.12738167
"04,09,2009",23:55:08,50,22.0236,S,37,3.2944,W,6,36.1,50.36706,37.05490667,-50.36706,-37.05490667
"05,09,2009",00:15:15,50,14.1736,S,36,57.2196,W,5.4,80.5,50.23622667,36.95366,-50.23622667,-36.95366
"05,09,2009",00:35:25,50,5.0482,S,36,54.4354,W,5.3,49,50.08413667,36.90725667,-50.08413667,-36.90725667
"05,09,2009",00:55:41,49,55.6476,S,36,50.6452,W,5.5,60.8,49.92746,36.84408667,-49.92746,-36.84408667
"05,09,2009",01:16:19,49,51.0564,S,36,51.8814,W,1,49.8,49.85094,36.86469,-49.85094,-36.86469
"05,09,2009",01:36:26,49,41.0635,S,36,50.1507,W,1.2,56.3,49.68439167,36.835845,-49.68439167,-36.835845
"05,09,2009",01:56:32,49,31.9314,S,36,48.818,W,1.7,63.6,49.53219,36.81363333,-49.53219,-36.81363333
"05,09,2009",02:16:42,49,22.8082,S,36,45.7512,W,1.7,68.7,49.38013667,36.76252,-49.38013667,-36.76252
"05,09,2009",02:36:55,49,14.2455,S,36,42.8479,W,1.8,73.6,49.237425,36.71413167,-49.237425,-36.71413167
"05,09,2009",02:57:06,49,4.8737,S,36,39.7541,W,2.2,74.3,49.08122833,36.66256833,-49.08122833,-36.66256833
"05,09,2009",03:17:13,48,56.6144,S,36,31.3261,W,5,51.2,48.94357333,36.52210167,-48.94357333,-36.52210167
"05,09,2009",03:37:45,48,48.0276,S,36,23.6737,W,6.1,68.9,48.80046,36.39456167,-48.80046,-36.39456167
"05,09,2009",03:58:19,48,38.3997,S,36,16.6534,W,1.7,76.5,48.639995,36.27755667,-48.639995,-36.27755667
"05,09,2009",04:18:25,48,29.0543,S,36,10.2871,W,2.2,70.3,48.48423833,36.17145167,-48.48423833,-36.17145167
"05,09,2009",04:38:42,48,19.8543,S,36,2.9586,W,2,51.4,48.330905,36.04931,-48.330905,-36.04931
"05,09,2009",04:59:19,48,10.9167,S,35,56.8065,W,4,71.4,48.181945,35.946775,-48.181945,-35.946775
"05,09,2009",05:19:31,48,2.8585,S,35,49.7048,W,5.4,67.5,48.04764167,35.82841333,-48.04764167,-35.82841333
"05,09,2009",05:39:53,47,53.3099,S,35,46.3578,W,4,51.5,47.88849833,35.77263,-47.88849833,-35.77263
"05,09,2009",06:00:11,47,44.8936,S,35,42.0446,W,4,51.2,47.74822667,35.70074333,-47.74822667,-35.70074333
"05,09,2009",06:20:48,47,42.1283,S,35,40.6331,W,1.6,0,47.70213833,35.67721833,-47.70213833,-35.67721833
"05,09,2009",06:40:56,47,42.1379,S,35,40.1463,W,4,2.5,47.70229833,35.669105,-47.70229833,-35.669105
"05,09,2009",07:01:06,47,42.1532,S,35,39.5815,W,5.6,4.2,47.70255333,35.65969167,-47.70255333,-35.65969167
"05,09,2009",07:21:18,47,42.2244,S,35,39.0434,W,4.5,3.4,47.70374,35.65072333,-47.70374,-35.65072333
"05,09,2009",07:41:32,47,42.2959,S,35,38.4618,W,3,2.7,47.70493167,35.64103,-47.70493167,-35.64103
"05,09,2009",08:01:43,47,41.6599,S,35,37.7904,W,2.7,50.6,47.69433167,35.62984,-47.69433167,-35.62984
"05,09,2009",08:22:05,47,32.299,S,35,36.7231,W,2.5,74,47.53831667,35.61205167,-47.53831667,-35.61205167
"05,09,2009",08:42:43,47,26.9056,S,35,35.9336,W,2.7,0,47.44842667,35.59889333,-47.44842667,-35.59889333
"05,09,2009",09:02:52,47,25.6564,S,35,34.6297,W,3.2,3.2,47.42760667,35.57716167,-47.42760667,-35.57716167
"05,09,2009",09:23:01,47,25.7001,S,35,34.4736,W,6,41.6,47.428335,35.57456,-47.428335,-35.57456
"05,09,2009",09:43:44,47,16.5169,S,35,29.2604,W,1,69.7,47.27528167,35.48767333,-47.27528167,-35.48767333
"05,09,2009",10:03:52,47,7.3865,S,35,25.964,W,1.5,59.6,47.12310833,35.43273333,-47.12310833,-35.43273333
"05,09,2009",10:24:04,46,58.5465,S,35,24.4003,W,5.1,2.2,46.975775,35.40667167,-46.975775,-35.40667167
"05,09,2009",10:44:18,46,58.6177,S,35,24.3085,W,6.5,3.7,46.97696167,35.40514167,-46.97696167,-35.40514167
"05,09,2009",11:04:49,46,53.0131,S,35,22.9886,W,1.2,0,46.88355167,35.38314333,-46.88355167,-35.38314333
"05,09,2009",11:24:56,46,47.5884,S,35,22.5808,W,3.2,43.9,46.79314,35.37634667,-46.79314,-35.37634667
"05,09,2009",11:45:02,46,38.71,S,35,23.0093,W,1.7,63.9,46.64516667,35.38348833,-46.64516667,-35.38348833
"05,09,2009",12:05:10,46,29.3331,S,35,20.8203,W,1.8,47.4,46.488885,35.347005,-46.488885,-35.347005
"05,09,2009",12:25:16,46,19.8428,S,35,20.2538,W,2,60.4,46.33071333,35.33756333,-46.33071333,-35.33756333
"05,09,2009",12:45:24,46,9.8766,S,35,18.516,W,3.9,68.6,46.16461,35.3086,-46.16461,-35.3086
"05,09,2009",13:05:35,45,59.9035,S,35,17.5075,W,3.7,71.9,45.99839167,35.29179167,-45.99839167,-35.29179167
"05,09,2009",13:25:42,45,50.0571,S,35,18.725,W,5.9,65.5,45.834285,35.31208333,-45.834285,-35.31208333
"05,09,2009",13:45:51,45,49.0857,S,35,19.3012,W,2.5,2.1,45.818095,35.32168667,-45.818095,-35.32168667
"05,09,2009",14:06:18,45,48.9194,S,35,19.4721,W,1.6,0,45.81532333,35.324535,-45.81532333,-35.324535
"05,09,2009",14:26:27,45,48.7675,S,35,19.6316,W,2.7,3.3,45.81279167,35.32719333,-45.81279167,-35.32719333
"05,09,2009",14:46:36,45,48.6343,S,35,19.7841,W,1.5,3.4,45.81057167,35.329735,-45.81057167,-35.329735
"05,09,2009",15:06:47,45,48.4936,S,35,19.9651,W,10.1,2.5,45.80822667,35.33275167,-45.80822667,-35.33275167
"05,09,2009",15:27:18,45,48.3402,S,35,20.1666,W,3.4,0,45.80567,35.33611,-45.80567,-35.33611
"05,09,2009",15:47:37,45,48.2057,S,35,20.3753,W,2.5,4.1,45.80342833,35.33958833,-45.80342833,-35.33958833
"05,09,2009",16:08:19,45,48.094,S,35,20.5545,W,1.6,2.3,45.80156667,35.342575,-45.80156667,-35.342575
"05,09,2009",16:28:27,45,47.9943,S,35,20.6925,W,4.6,3.5,45.799905,35.344875,-45.799905,-35.344875
"05,09,2009",16:48:39,45,47.8953,S,35,20.7962,W,2,0,45.798255,35.34660333,-45.798255,-35.34660333
"05,09,2009",17:09:00,45,47.8262,S,35,20.9218,W,1.7,2.9,45.79710333,35.34869667,-45.79710333,-35.34869667
"05,09,2009",17:29:14,45,47.7649,S,35,21.0674,W,2,0,45.79608167,35.35112333,-45.79608167,-35.35112333
"05,09,2009",17:49:56,45,47.7027,S,35,21.1843,W,4,15,45.795045,35.35307167,-45.795045,-35.35307167
"05,09,2009",18:10:03,45,47.6501,S,35,21.2701,W,3.7,4.3,45.79416833,35.35450167,-45.79416833,-35.35450167
"05,09,2009",18:30:15,45,42.1114,S,35,21.5815,W,2.5,50.6,45.70185667,35.35969167,-45.70185667,-35.35969167
"05,09,2009",18:50:35,45,33.8016,S,35,16.6926,W,3.2,56.2,45.56336,35.27821,-45.56336,-35.27821
"05,09,2009",19:11:14,45,25.3595,S,35,15.4197,W,1.6,56.4,45.42265833,35.256995,-45.42265833,-35.256995
"05,09,2009",19:31:25,45,17.684,S,35,19.0628,W,2.4,58.3,45.29473333,35.31771333,-45.29473333,-35.31771333
"05,09,2009",19:51:36,45,10.2911,S,35,24.364,W,1.7,59.2,45.17151833,35.40606667,-45.17151833,-35.40606667
"05,09,2009",20:11:43,45,3.2718,S,35,29.8701,W,1.5,59.5,45.05453,35.497835,-45.05453,-35.497835
"05,09,2009",20:31:55,44,55.2299,S,35,33.9775,W,1.2,48.4,44.92049833,35.56629167,-44.92049833,-35.56629167
"05,09,2009",20:52:07,44,48.2523,S,35,39.2397,W,1.2,52.6,44.804205,35.653995,-44.804205,-35.653995
"05,09,2009",21:12:18,44,41.1603,S,35,45.2115,W,2.7,52.2,44.686005,35.753525,-44.686005,-35.753525
"05,09,2009",21:32:45,44,34.4685,S,35,50.8791,W,4,52.3,44.574475,35.847985,-44.574475,-35.847985
"05,09,2009",21:52:52,44,27.4277,S,35,56.9234,W,1.8,47.5,44.45712833,35.94872333,-44.45712833,-35.94872333
"05,09,2009",22:13:14,44,20.9525,S,36,2.9538,W,1.8,47.9,44.34920833,36.04923,-44.34920833,-36.04923
"05,09,2009",22:33:47,44,13.1967,S,36,9.5497,W,1.2,0,44.219945,36.15916167,-44.219945,-36.15916167
"05,09,2009",22:53:55,44,6.039,S,36,16.0847,W,6,53.5,44.10065,36.26807833,-44.10065,-36.26807833
"05,09,2009",23:14:03,43,58.5993,S,36,22.7983,W,1.8,49,43.976655,36.37997167,-43.976655,-36.37997167
"05,09,2009",23:34:12,43,50.6246,S,36,28.3335,W,1.8,49.7,43.84374333,36.472225,-43.84374333,-36.472225
"05,09,2009",23:54:19,43,42.6525,S,36,32.9064,W,1.6,61.6,43.710875,36.54844,-43.710875,-36.54844
"06,09,2009",00:14:37,43,34.1029,S,36,35.6019,W,1.3,60.2,43.56838167,36.593365,-43.56838167,-36.593365
"06,09,2009",00:35:17,43,25.8604,S,36,39.5436,W,1.2,0,43.43100667,36.65906,-43.43100667,-36.65906
"06,09,2009",00:55:24,43,17.8247,S,36,45.0406,W,1.5,47.7,43.29707833,36.75067667,-43.29707833,-36.75067667
"06,09,2009",01:15:35,43,10.2257,S,36,49.6496,W,2.5,70.6,43.17042833,36.82749333,-43.17042833,-36.82749333
"06,09,2009",01:35:42,43,2.59,S,36,55.0577,W,2.7,52,43.04316667,36.91762833,-43.04316667,-36.91762833
"06,09,2009",01:55:52,42,55.0718,S,37,0.9306,W,1.7,59.9,42.91786333,37.01551,-42.91786333,-37.01551
"06,09,2009",02:16:00,42,46.9599,S,37,6.8139,W,2.5,42.8,42.782665,37.113565,-42.782665,-37.113565
"06,09,2009",02:36:09,42,39.3546,S,37,12.9848,W,4.1,52,42.65591,37.21641333,-42.65591,-37.21641333
"06,09,2009",02:57:06,42,31.6508,S,37,18.8735,W,2.9,80.3,42.52751333,37.31455833,-42.52751333,-37.31455833
"06,09,2009",03:17:48,42,24.1487,S,37,27.08,W,7.5,47.5,42.40247833,37.45133333,-42.40247833,-37.45133333
"06,09,2009",03:37:57,42,16.5555,S,37,35.8401,W,4.1,72.5,42.275925,37.597335,-42.275925,-37.597335
"06,09,2009",03:58:06,42,8.5957,S,37,43.9425,W,3.2,58.8,42.14326167,37.732375,-42.14326167,-37.732375
"06,09,2009",04:18:14,42,0.2907,S,37,51.8529,W,3,75.5,42.004845,37.864215,-42.004845,-37.864215
"06,09,2009",04:38:25,41,53.5043,S,38,1.7456,W,5,57.9,41.89173833,38.02909333,-41.89173833,-38.02909333
"06,09,2009",04:58:38,41,46.5062,S,38,10.6263,W,3.9,58.8,41.77510333,38.177105,-41.77510333,-38.177105
"06,09,2009",05:18:58,41,41.1374,S,38,18.7119,W,4,54.7,41.68562333,38.311865,-41.68562333,-38.311865
"06,09,2009",05:39:22,41,33.4907,S,38,26.4425,W,4,63.2,41.55817833,38.44070833,-41.55817833,-38.44070833
"06,09,2009",05:59:59,41,25.7216,S,38,34.9851,W,5.3,57.3,41.42869333,38.583085,-41.42869333,-38.583085
"06,09,2009",06:20:16,41,18.5181,S,38,42.8638,W,3,54.4,41.308635,38.71439667,-41.308635,-38.71439667
"06,09,2009",06:40:49,41,11.5751,S,38,51.7404,W,2.5,67.5,41.19291833,38.86234,-41.19291833,-38.86234
"06,09,2009",07:01:01,41,4.6276,S,38,58.1321,W,2.4,75.6,41.07712667,38.96886833,-41.07712667,-38.96886833
"06,09,2009",07:21:12,41,0.5541,S,39,2.259,W,1.5,0,41.009235,39.03765,-41.009235,-39.03765
"06,09,2009",07:41:19,40,59.3553,S,39,4.623,W,2.2,68.8,40.989255,39.07705,-40.989255,-39.07705
"06,09,2009",08:01:42,40,54.3389,S,39,12.0069,W,1.3,3,40.90564833,39.200115,-40.90564833,-39.200115
"06,09,2009",08:22:42,40,49.3352,S,39,18.6143,W,2.2,53.5,40.82225333,39.31023833,-40.82225333,-39.31023833
"06,09,2009",08:42:49,40,42.1163,S,39,27.9356,W,2.9,89.7,40.70193833,39.46559333,-40.70193833,-39.46559333
"06,09,2009",09:02:56,40,36.0751,S,39,39.7412,W,2.7,53.4,40.60125167,39.66235333,-40.60125167,-39.66235333
"06,09,2009",09:23:04,40,30.037,S,39,53.7664,W,5.5,92.7,40.50061667,39.89610667,-40.50061667,-39.89610667
"06,09,2009",09:43:12,40,24.0187,S,40,4.8009,W,2,89.8,40.40031167,40.080015,-40.40031167,-40.080015
"06,09,2009",10:03:22,40,18.6228,S,40,14.7812,W,2.4,45.9,40.31038,40.24635333,-40.31038,-40.24635333
"06,09,2009",10:23:31,40,14.5548,S,40,22.9248,W,3.9,53.6,40.24258,40.38208,-40.24258,-40.38208
"06,09,2009",10:43:40,40,8.2196,S,40,32.4404,W,5.1,54.8,40.13699333,40.54067333,-40.13699333,-40.54067333
"06,09,2009",11:04:01,40,2.1162,S,40,41.3655,W,2.9,82.6,40.03527,40.689425,-40.03527,-40.689425
"06,09,2009",11:24:22,39,55.638,S,40,48.6105,W,2.5,64.9,39.9273,40.810175,-39.9273,-40.810175
"06,09,2009",11:44:48,39,49.5282,S,40,56.8187,W,3.2,43.6,39.82547,40.94697833,-39.82547,-40.94697833
"06,09,2009",12:05:00,39,43.0106,S,41,3.6045,W,3.9,49.2,39.71684333,41.060075,-39.71684333,-41.060075
"06,09,2009",12:25:18,39,36.6184,S,41,8.7896,W,3.2,40.7,39.61030667,41.14649333,-39.61030667,-41.14649333
