date,time,y1,y2,y3,x1,x2,x3,qc,speed,x,y,lat,lon
"03,07,2009",18:09:04,54,0.4962,S,38,3.9427,W,2.5,0,54.00827,38.06571167,-54.00827,-38.06571167
"03,07,2009",18:29:12,53,59.9668,S,38,4.8505,W,3.7,0,53.99944667,38.08084167,-53.99944667,-38.08084167
"03,07,2009",18:49:18,53,58.7766,S,38,6.6801,W,1.7,47.7,53.97961,38.111335,-53.97961,-38.111335
"03,07,2009",19:09:29,53,54.0523,S,38,15.264,W,2.5,76.1,53.90087167,38.2544,-53.90087167,-38.2544
"03,07,2009",19:29:35,53,49.7545,S,38,26.6942,W,2.5,55.9,53.82924167,38.44490333,-53.82924167,-38.44490333
"03,07,2009",19:49:42,53,45.2823,S,38,38.4158,W,3.7,38.9,53.754705,38.64026333,-53.754705,-38.64026333
"03,07,2009",20:10:12,53,39.4777,S,38,48.4929,W,1.7,69.2,53.65796167,38.808215,-53.65796167,-38.808215
"03,07,2009",20:31:01,53,34.7527,S,38,56.879,W,1.2,2.3,53.57921167,38.94798333,-53.57921167,-38.94798333
"03,07,2009",20:51:12,53,34.6433,S,38,57.0504,W,8,0,53.57738833,38.95084,-53.57738833,-38.95084
"03,07,2009",21:11:33,53,33.9294,S,38,58.0364,W,3.5,40.5,53.56549,38.96727333,-53.56549,-38.96727333
"03,07,2009",21:31:57,53,27.9105,S,38,59.997,W,2.5,54.3,53.465175,38.99995,-53.465175,-38.99995
"03,07,2009",21:52:27,53,23.404,S,39,2.4771,W,2,57,53.39006667,39.041285,-53.39006667,-39.041285
"03,07,2009",22:13:11,53,18.4079,S,39,9.7357,W,1.6,67.4,53.30679833,39.16226167,-53.30679833,-39.16226167
"03,07,2009",22:33:42,53,12.5041,S,39,12.7485,W,1.7,57.3,53.20840167,39.212475,-53.20840167,-39.212475
"03,07,2009",22:53:52,53,5.4519,S,39,17.154,W,3.2,48.8,53.090865,39.2859,-53.090865,-39.2859
"03,07,2009",23:14:04,52,58.6747,S,39,22.259,W,4,57.5,52.97791167,39.37098333,-52.97791167,-39.37098333
"03,07,2009",23:34:40,52,51.7371,S,39,27.0685,W,1.2,57,52.862285,39.45114167,-52.862285,-39.45114167
"03,07,2009",23:54:47,52,44.5374,S,39,31.0799,W,1.5,61.6,52.74229,39.51799833,-52.74229,-39.51799833
"04,07,2009",00:14:59,52,37.266,S,39,35.884,W,1.3,62.2,52.6211,39.59806667,-52.6211,-39.59806667
"04,07,2009",00:35:42,52,29.3004,S,39,38.9621,W,0.8,52.3,52.48834,39.64936833,-52.48834,-39.64936833
