date,time,y1,y2,y3,x1,x2,x3,qc,speed,x,y,lat,lon
"01,10,2009",14:04:18,54,0.0713,S,38,4.4814,W,5.5,2.8,54.00118833,38.07469,-54.00118833,-38.07469
"01,10,2009",14:24:27,53,59.6353,S,38,6.1073,W,5,55.4,53.99392167,38.10178833,-53.99392167,-38.10178833
"01,10,2009",14:44:42,53,57.369,S,38,9.7641,W,3.2,2.2,53.95615,38.162735,-53.95615,-38.162735
"01,10,2009",15:05:39,53,56.842,S,38,10.5384,W,11.8,9.1,53.94736667,38.17564,-53.94736667,-38.17564
"01,10,2009",15:26:01,53,54.0132,S,38,13.5106,W,6.1,23,53.90022,38.22517667,-53.90022,-38.22517667
"01,10,2009",15:46:22,53,52.2043,S,38,17.9393,W,5.1,37.4,53.87007167,38.29898833,-53.87007167,-38.29898833
"01,10,2009",16:06:40,53,47.0784,S,38,18.0471,W,5.1,47.6,53.78464,38.300785,-53.78464,-38.300785
"01,10,2009",16:27:22,53,43.6305,S,38,19.13,W,2,61.2,53.727175,38.31883333,-53.727175,-38.31883333
"01,10,2009",16:48:10,53,39.9533,S,38,19.0543,W,3.9,0,53.66588833,38.31757167,-53.66588833,-38.31757167
"01,10,2009",17:08:42,53,39.4037,S,38,21.4852,W,4.3,2.1,53.65672833,38.35808667,-53.65672833,-38.35808667
"01,10,2009",17:28:53,53,40.1133,S,38,24.1888,W,2.7,39.3,53.668555,38.40314667,-53.668555,-38.40314667
"01,10,2009",17:49:07,53,39.9794,S,38,27.1369,W,1.8,37.4,53.66632333,38.45228167,-53.66632333,-38.45228167
"01,10,2009",18:09:17,53,39.5073,S,38,30.1316,W,1.7,43.3,53.658455,38.50219333,-53.658455,-38.50219333
"01,10,2009",18:29:30,53,41.9784,S,38,36.3007,W,1.2,50,53.69964,38.60501167,-53.69964,-38.60501167
"01,10,2009",18:49:39,53,43.1877,S,38,41.476,W,2.5,46.6,53.719795,38.69126667,-53.719795,-38.69126667
"01,10,2009",19:09:50,53,43.4315,S,38,45.1403,W,8.8,60,53.72385833,38.75233833,-53.72385833,-38.75233833
"01,10,2009",19:30:32,53,44.4019,S,38,49.8311,W,1.3,51.7,53.74003167,38.83051833,-53.74003167,-38.83051833
"01,10,2009",19:51:31,53,43.8177,S,38,53.0841,W,2.9,31.4,53.730295,38.884735,-53.730295,-38.884735
"01,10,2009",20:11:51,53,40.8757,S,38,53.6502,W,2.2,45.4,53.68126167,38.89417,-53.68126167,-38.89417
"01,10,2009",20:32:11,53,40.1224,S,38,55.7009,W,2,41,53.66870667,38.92834833,-53.66870667,-38.92834833
"01,10,2009",20:52:53,53,40.8539,S,39,0.9596,W,6,46.7,53.68089833,39.01599333,-53.68089833,-39.01599333
"01,10,2009",21:13:12,53,39.5963,S,39,3.6736,W,6.5,38.4,53.65993833,39.06122667,-53.65993833,-39.06122667
"01,10,2009",21:34:41,53,40.0766,S,39,5.2639,W,4.8,20.2,53.66794333,39.08773167,-53.66794333,-39.08773167
"01,10,2009",21:54:52,53,42.8292,S,39,6.8119,W,7.6,42,53.71382,39.11353167,-53.71382,-39.11353167
"01,10,2009",22:14:59,53,42.3617,S,39,6.7774,W,4,2.3,53.70602833,39.11295667,-53.70602833,-39.11295667
"01,10,2009",22:35:05,53,43.5644,S,39,7.3403,W,5,41.9,53.72607333,39.12233833,-53.72607333,-39.12233833
"01,10,2009",22:55:17,53,43.1967,S,39,8.8849,W,5.9,65.8,53.719945,39.14808167,-53.719945,-39.14808167
"01,10,2009",23:15:40,53,36.4547,S,39,7.605,W,4.8,62.9,53.60757833,39.12675,-53.60757833,-39.12675
"01,10,2009",23:37:00,53,28.8554,S,39,5.2411,W,2.7,42.3,53.48092333,39.08735167,-53.48092333,-39.08735167
"01,10,2009",23:57:36,53,21.0475,S,39,2.4302,W,2.2,75.6,53.35079167,39.04050333,-53.35079167,-39.04050333
"02,10,2009",00:17:58,53,13.0419,S,38,59.3023,W,2.2,50.4,53.217365,38.98837167,-53.217365,-38.98837167
"02,10,2009",00:39:28,53,5.1961,S,38,57.3169,W,3.9,48.9,53.08660167,38.95528167,-53.08660167,-38.95528167
"02,10,2009",00:59:42,52,57.4804,S,38,54.3441,W,5.6,43.3,52.95800667,38.905735,-52.95800667,-38.905735
"02,10,2009",01:19:56,52,49.6756,S,38,50.6858,W,2.5,62.1,52.82792667,38.84476333,-52.82792667,-38.84476333
"02,10,2009",01:40:06,52,41.4452,S,38,45.588,W,2,67.1,52.69075333,38.7598,-52.69075333,-38.7598
