date,time,y1,y2,y3,x1,x2,x3,qc,speed,x,y,lat,lon
"06,08,2009",16:45:14,54,0.4916,S,38,3.7057,W,5.5,0,54.00819333,38.06176167,-54.00819333,-38.06176167
"06,08,2009",17:05:59,54,1.6703,S,38,4.2205,W,3.5,0,54.02783833,38.07034167,-54.02783833,-38.07034167
"06,08,2009",17:26:21,54,1.9556,S,38,4.3262,W,5.1,49.8,54.03259333,38.07210333,-54.03259333,-38.07210333
"06,08,2009",17:48:04,54,1.9532,S,38,12.8937,W,3.5,51.3,54.03255333,38.214895,-54.03255333,-38.214895
"06,08,2009",18:10:24,53,59.2875,S,38,25.6898,W,1.2,44.9,53.988125,38.42816333,-53.988125,-38.42816333
"06,08,2009",18:31:44,53,55.6013,S,38,35.7733,W,1.3,46.5,53.92668833,38.59622167,-53.92668833,-38.59622167
"06,08,2009",18:52:56,53,49.4042,S,38,47.6723,W,3.5,58,53.82340333,38.79453833,-53.82340333,-38.79453833
"06,08,2009",19:13:54,53,40.5691,S,38,53.37,W,3,60.4,53.67615167,38.8895,-53.67615167,-38.8895
"06,08,2009",19:34:00,53,34.794,S,39,4.2662,W,3.5,49.8,53.5799,39.07110333,-53.5799,-39.07110333
"06,08,2009",19:54:13,53,23.6506,S,39,11.0415,W,2.2,67.9,53.39417667,39.184025,-53.39417667,-39.184025
"06,08,2009",20:14:19,53,14.9361,S,39,13.2048,W,2.4,87.6,53.248935,39.22008,-53.248935,-39.22008
"06,08,2009",20:34:32,53,4.944,S,39,13.1264,W,4.8,91.5,53.0824,39.21877333,-53.0824,-39.21877333
"06,08,2009",20:54:46,52,54.8149,S,39,17.4475,W,11,69,52.91358167,39.29079167,-52.91358167,-39.29079167
"06,08,2009",21:15:25,52,44.6024,S,39,22.418,W,1.6,42.3,52.74337333,39.37363333,-52.74337333,-39.37363333
"06,08,2009",21:37:15,52,35.0524,S,39,28.8743,W,3,75.7,52.58420667,39.48123833,-52.58420667,-39.48123833
"06,08,2009",21:59:24,52,22.8744,S,39,31.575,W,3,36.9,52.38124,39.52625,-52.38124,-39.52625
"06,08,2009",22:19:31,52,11.4712,S,39,34.182,W,4.1,44.2,52.19118667,39.5697,-52.19118667,-39.5697
"06,08,2009",22:39:44,51,59.9539,S,39,37.5519,W,1.3,83.7,51.99923167,39.625865,-51.99923167,-39.625865
"06,08,2009",22:59:52,51,47.4605,S,39,37.4603,W,1.7,75.4,51.79100833,39.62433833,-51.79100833,-39.62433833
"06,08,2009",23:20:01,51,35.6339,S,39,40.2188,W,4.8,49.9,51.59389833,39.67031333,-51.59389833,-39.67031333
"06,08,2009",23:40:14,51,21.4213,S,39,40.6064,W,4,93.8,51.35702167,39.67677333,-51.35702167,-39.67677333
"07,08,2009",00:01:58,51,9.9268,S,39,42.8463,W,2,45.8,51.16544667,39.714105,-51.16544667,-39.714105
"07,08,2009",00:22:54,50,58.3588,S,39,42.6411,W,1.5,101.3,50.97264667,39.710685,-50.97264667,-39.710685
"07,08,2009",00:43:10,50,45.322,S,39,44.7603,W,2.9,77.1,50.75536667,39.746005,-50.75536667,-39.746005
"07,08,2009",01:03:30,50,35.7071,S,39,47.2659,W,8.6,92.5,50.59511833,39.787765,-50.59511833,-39.787765
"07,08,2009",01:23:42,50,23.9908,S,39,50.3887,W,10.8,98.5,50.39984667,39.83981167,-50.39984667,-39.83981167
"07,08,2009",01:44:31,50,12.1386,S,39,48.9205,W,6.4,54.1,50.20231,39.81534167,-50.20231,-39.81534167
"07,08,2009",02:04:48,49,59.9013,S,39,49.1528,W,2.7,66.3,49.998355,39.81921333,-49.998355,-39.81921333
"07,08,2009",02:25:14,49,48.7927,S,39,51.7741,W,3.7,54.2,49.81321167,39.86290167,-49.81321167,-39.86290167
"07,08,2009",02:48:54,49,33.2332,S,39,51.164,W,1.2,100.6,49.55388667,39.85273333,-49.55388667,-39.85273333
"07,08,2009",03:13:48,49,19.2651,S,39,54.5292,W,3,41.7,49.321085,39.90882,-49.321085,-39.90882
"07,08,2009",03:34:05,49,9.1432,S,39,57.3351,W,3.7,93,49.15238667,39.955585,-49.15238667,-39.955585
"07,08,2009",03:54:15,49,3.698,S,39,57.7444,W,7.1,3.7,49.06163333,39.96240667,-49.06163333,-39.96240667
"07,08,2009",04:16:00,48,54.7802,S,39,58.8789,W,1.7,77.3,48.91300333,39.981315,-48.91300333,-39.981315
"07,08,2009",04:36:24,48,43.2534,S,39,58.2735,W,2,84.2,48.72089,39.971225,-48.72089,-39.971225
"07,08,2009",04:58:23,48,31.736,S,40,1.9368,W,1.6,0,48.52893333,40.03228,-48.52893333,-40.03228
"07,08,2009",05:18:33,48,25.8188,S,40,4.0094,W,2.2,90.5,48.43031333,40.06682333,-48.43031333,-40.06682333
"07,08,2009",05:38:45,48,13.081,S,40,5.6369,W,2.2,64.2,48.21801667,40.09394833,-48.21801667,-40.09394833
"07,08,2009",05:59:19,48,1.4519,S,40,6.1876,W,2.7,85.3,48.02419833,40.10312667,-48.02419833,-40.10312667
"07,08,2009",06:19:36,47,50.7544,S,40,9.2271,W,5.1,60.3,47.84590667,40.153785,-47.84590667,-40.153785
"07,08,2009",06:40:41,47,43.4949,S,40,12.4886,W,4.9,76.7,47.724915,40.20814333,-47.724915,-40.20814333
"07,08,2009",07:02:25,47,33.1506,S,40,14.2343,W,6.1,0,47.55251,40.23723833,-47.55251,-40.23723833
"07,08,2009",07:22:37,47,30.6014,S,40,14.4919,W,6,30.9,47.51002333,40.24153167,-47.51002333,-40.24153167
"07,08,2009",07:44:54,47,29.4764,S,40,14.6354,W,4.9,22.7,47.49127333,40.24392333,-47.49127333,-40.24392333
"07,08,2009",08:06:30,47,17.9708,S,40,18.8969,W,1.2,52.4,47.29951333,40.31494833,-47.29951333,-40.31494833
"07,08,2009",08:27:31,47,6.9568,S,40,22.5684,W,2.5,56.7,47.11594667,40.37614,-47.11594667,-40.37614
"07,08,2009",08:47:49,47,6.0672,S,40,26.7529,W,3.9,24,47.10112,40.44588167,-47.10112,-40.44588167
"07,08,2009",09:08:55,47,7.082,S,40,28.8718,W,7,0,47.11803333,40.48119667,-47.11803333,-40.48119667
"07,08,2009",09:29:48,47,6.8021,S,40,28.6673,W,6.1,0,47.11336833,40.47778833,-47.11336833,-40.47778833
"07,08,2009",09:49:55,47,7.2677,S,40,27.1909,W,2.9,72,47.12112833,40.45318167,-47.12112833,-40.45318167
"07,08,2009",10:10:18,47,6.1388,S,40,28.3853,W,5.4,0,47.10231333,40.47308833,-47.10231333,-40.47308833
"07,08,2009",10:30:53,47,5.9504,S,40,28.2018,W,2,6.6,47.09917333,40.47003,-47.09917333,-40.47003
"07,08,2009",10:51:59,47,5.531,S,40,28.1267,W,2.2,0,47.09218333,40.46877833,-47.09218333,-40.46877833
"07,08,2009",11:12:09,47,5.4191,S,40,27.8497,W,3.5,2,47.09031833,40.46416167,-47.09031833,-40.46416167
"07,08,2009",11:32:51,47,5.287,S,40,27.5895,W,2.9,19.5,47.08811667,40.459825,-47.08811667,-40.459825
"07,08,2009",11:53:00,47,4.6473,S,40,28.0755,W,1.5,42.1,47.077455,40.467925,-47.077455,-40.467925
"07,08,2009",12:13:31,47,4.3333,S,40,27.6273,W,2.5,2.8,47.07222167,40.460455,-47.07222167,-40.460455
"07,08,2009",12:33:37,47,4.1445,S,40,27.4565,W,7.5,2.7,47.069075,40.45760833,-47.069075,-40.45760833
"07,08,2009",12:53:46,47,3.9538,S,40,27.3106,W,6,4.3,47.06589667,40.45517667,-47.06589667,-40.45517667
"07,08,2009",13:13:55,47,3.3957,S,40,27.4584,W,4.9,74.8,47.056595,40.45764,-47.056595,-40.45764
"07,08,2009",13:34:06,47,3.2449,S,40,27.2469,W,4.1,3.7,47.05408167,40.454115,-47.05408167,-40.454115
"07,08,2009",13:55:25,47,3.1689,S,40,27.1119,W,0,0,47.052815,40.451865,-47.052815,-40.451865
"07,08,2009",14:15:40,47,2.9647,S,40,26.7265,W,8.8,5.2,47.04941167,40.44544167,-47.04941167,-40.44544167
"07,08,2009",14:35:55,47,2.1815,S,40,26.837,W,4.5,66.7,47.03635833,40.44728333,-47.03635833,-40.44728333
"07,08,2009",14:57:31,47,2.0644,S,40,26.9591,W,3.2,119.1,47.03440667,40.44931833,-47.03440667,-40.44931833
"07,08,2009",15:18:06,47,1.8243,S,40,26.9736,W,9.3,3.6,47.030405,40.44956,-47.030405,-40.44956
"07,08,2009",15:38:14,47,1.6777,S,40,26.7505,W,7,3.3,47.02796167,40.44584167,-47.02796167,-40.44584167
"07,08,2009",15:58:25,47,1.2951,S,40,26.6944,W,5,35.4,47.021585,40.44490667,-47.021585,-40.44490667
"07,08,2009",16:19:20,47,1.0794,S,40,26.6897,W,5,0,47.01799,40.44482833,-47.01799,-40.44482833
"07,08,2009",16:40:06,47,0.95,S,40,26.4395,W,5.3,0,47.01583333,40.44065833,-47.01583333,-40.44065833
"07,08,2009",17:00:21,47,0.8197,S,40,26.2881,W,7,2.6,47.01366167,40.438135,-47.01366167,-40.438135
"07,08,2009",17:21:00,47,0.6732,S,40,26.1701,W,2.9,1.9,47.01122,40.43616833,-47.01122,-40.43616833
"07,08,2009",17:41:15,47,0.6166,S,40,25.9658,W,4.4,5.1,47.01027667,40.43276333,-47.01027667,-40.43276333
"07,08,2009",18:01:42,46,59.933,S,40,25.9309,W,3.5,5.3,46.99888333,40.43218167,-46.99888333,-40.43218167
"07,08,2009",18:21:49,46,57.6924,S,40,25.5839,W,4.3,55.7,46.96154,40.42639833,-46.96154,-40.42639833
"07,08,2009",18:42:42,47,0.9849,S,40,25.0565,W,2.2,55.2,47.016415,40.41760833,-47.016415,-40.41760833
"07,08,2009",19:03:56,46,59.3159,S,40,25.363,W,3,44.2,46.98859833,40.42271667,-46.98859833,-40.42271667
"07,08,2009",19:24:29,46,59.1775,S,40,25.1258,W,2,0,46.98629167,40.41876333,-46.98629167,-40.41876333
"07,08,2009",19:44:48,46,59.0539,S,40,24.8523,W,2.2,2.9,46.98423167,40.414205,-46.98423167,-40.414205
"07,08,2009",20:05:03,46,58.6811,S,40,24.6714,W,3.5,39,46.97801833,40.41119,-46.97801833,-40.41119
"07,08,2009",20:25:51,46,58.4738,S,40,24.7961,W,3.2,1.9,46.97456333,40.41326833,-46.97456333,-40.41326833
"07,08,2009",20:46:10,46,58.2961,S,40,24.6072,W,3.5,0,46.97160167,40.41012,-46.97160167,-40.41012
"07,08,2009",21:06:47,46,58.0886,S,40,24.4388,W,8.6,0,46.96814333,40.40731333,-46.96814333,-40.40731333
"07,08,2009",21:28:48,46,57.9049,S,40,24.2052,W,2.9,3.2,46.96508167,40.40342,-46.96508167,-40.40342
"07,08,2009",21:49:40,46,57.7097,S,40,23.9857,W,4,3.2,46.96182833,40.39976167,-46.96182833,-40.39976167
"07,08,2009",22:09:59,46,57.5568,S,40,23.7487,W,2.7,3.6,46.95928,40.39581167,-46.95928,-40.39581167
"07,08,2009",22:30:31,46,57.513,S,40,23.3909,W,1.7,0,46.95855,40.38984833,-46.95855,-40.38984833
"07,08,2009",22:50:53,46,57.4212,S,40,23.1904,W,3.9,0,46.95702,40.38650667,-46.95702,-40.38650667
"07,08,2009",23:11:02,46,57.3569,S,40,22.844,W,4.6,0,46.95594833,40.38073333,-46.95594833,-40.38073333
"07,08,2009",23:31:19,46,57.281,S,40,22.5891,W,5.6,12.5,46.95468333,40.376485,-46.95468333,-40.376485
"07,08,2009",23:51:40,46,56.7963,S,40,22.5279,W,3,4.6,46.946605,40.375465,-46.946605,-40.375465
"08,08,2009",00:12:11,46,56.6672,S,40,22.2631,W,5,0,46.94445333,40.37105167,-46.94445333,-40.37105167
"08,08,2009",00:33:23,46,56.4795,S,40,22.0026,W,3.5,24,46.941325,40.36671,-46.941325,-40.36671
"08,08,2009",00:53:39,46,56.3942,S,40,21.7711,W,7.9,2.7,46.93990333,40.36285167,-46.93990333,-40.36285167
"08,08,2009",01:14:11,46,56.2867,S,40,21.548,W,2.7,3.8,46.93811167,40.35913333,-46.93811167,-40.35913333
"08,08,2009",01:34:54,46,56.2421,S,40,21.3238,W,2.4,17.2,46.93736833,40.35539667,-46.93736833,-40.35539667
"08,08,2009",01:56:04,46,55.8413,S,40,21.2324,W,7.6,4.7,46.93068833,40.35387333,-46.93068833,-40.35387333
"08,08,2009",02:17:02,46,55.7372,S,40,21.038,W,5,0,46.92895333,40.35063333,-46.92895333,-40.35063333
"08,08,2009",02:37:08,46,55.5892,S,40,20.8663,W,3.5,40.6,46.92648667,40.34777167,-46.92648667,-40.34777167
"08,08,2009",02:58:54,46,55.6676,S,40,20.5456,W,1.7,0,46.92779333,40.34242667,-46.92779333,-40.34242667
"08,08,2009",03:19:01,46,55.6635,S,40,20.3254,W,2.2,2.1,46.927725,40.33875667,-46.927725,-40.33875667
"08,08,2009",03:39:28,46,55.6497,S,40,20.1137,W,2,5.5,46.927495,40.33522833,-46.927495,-40.33522833
"08,08,2009",04:00:42,46,55.631,S,40,19.9403,W,3.5,3.1,46.92718333,40.33233833,-46.92718333,-40.33233833
"08,08,2009",04:20:55,46,55.7124,S,40,19.7054,W,5.4,0,46.92854,40.32842333,-46.92854,-40.32842333
"08,08,2009",04:41:30,46,55.8462,S,40,19.5977,W,4.4,3.3,46.93077,40.32662833,-46.93077,-40.32662833
"08,08,2009",05:02:54,46,55.9248,S,40,19.4158,W,2,0,46.93208,40.32359667,-46.93208,-40.32359667
"08,08,2009",05:23:01,46,56.0244,S,40,19.253,W,5.1,5.7,46.93374,40.32088333,-46.93374,-40.32088333
"08,08,2009",05:43:09,46,56.1263,S,40,19.0254,W,3.4,0,46.93543833,40.31709,-46.93543833,-40.31709
"08,08,2009",06:03:48,46,56.2291,S,40,18.8439,W,5.3,0,46.93715167,40.314065,-46.93715167,-40.314065
"08,08,2009",06:24:48,46,56.3423,S,40,18.6592,W,1.8,0,46.93903833,40.31098667,-46.93903833,-40.31098667
"08,08,2009",06:45:20,46,56.474,S,40,18.5057,W,4,4.3,46.94123333,40.30842833,-46.94123333,-40.30842833
"08,08,2009",07:05:57,46,56.6205,S,40,18.3256,W,3.5,3.8,46.943675,40.30542667,-46.943675,-40.30542667
"08,08,2009",07:27:30,46,56.7707,S,40,18.186,W,2.2,0,46.94617833,40.3031,-46.94617833,-40.3031
"08,08,2009",07:47:37,46,56.9417,S,40,18.0419,W,6.4,2.1,46.94902833,40.30069833,-46.94902833,-40.30069833
"08,08,2009",08:08:21,46,57.1252,S,40,17.9311,W,3.5,0,46.95208667,40.29885167,-46.95208667,-40.29885167
"08,08,2009",08:33:00,46,57.3736,S,40,17.7503,W,4.9,1.9,46.95622667,40.29583833,-46.95622667,-40.29583833
"08,08,2009",08:54:02,46,57.6196,S,40,17.6038,W,1.7,2.5,46.96032667,40.29339667,-46.96032667,-40.29339667
"08,08,2009",09:14:15,46,57.86,S,40,17.4407,W,1.8,2.8,46.96433333,40.29067833,-46.96433333,-40.29067833
"08,08,2009",09:34:45,46,58.0928,S,40,17.2167,W,3,26.3,46.96821333,40.286945,-46.96821333,-40.286945
"08,08,2009",09:54:53,46,58.3191,S,40,16.9626,W,3.4,2.1,46.971985,40.28271,-46.971985,-40.28271
"08,08,2009",10:15:01,46,58.5356,S,40,16.7375,W,3.4,0,46.97559333,40.27895833,-46.97559333,-40.27895833
"08,08,2009",10:35:39,46,58.7558,S,40,16.4142,W,2.5,0,46.97926333,40.27357,-46.97926333,-40.27357
"08,08,2009",10:56:31,46,59.0091,S,40,16.1037,W,2.7,33.7,46.983485,40.268395,-46.983485,-40.268395
"08,08,2009",11:17:56,46,59.2356,S,40,15.7201,W,3.9,7.2,46.98726,40.26200167,-46.98726,-40.26200167
"08,08,2009",11:38:09,46,59.4197,S,40,15.3879,W,2.9,13.1,46.99032833,40.256465,-46.99032833,-40.256465
"08,08,2009",12:01:30,46,59.7723,S,40,14.9163,W,1.2,0,46.996205,40.248605,-46.996205,-40.248605
"08,08,2009",12:22:20,46,59.9379,S,40,14.6218,W,4.8,0,46.998965,40.24369667,-46.998965,-40.24369667
"08,08,2009",12:42:35,47,0.0896,S,40,14.2279,W,6,7.1,47.00149333,40.23713167,-47.00149333,-40.23713167
"08,08,2009",13:02:50,46,59.9792,S,40,13.6881,W,4.1,33,46.99965333,40.228135,-46.99965333,-40.228135
"08,08,2009",13:23:09,47,0.8166,S,40,13.3052,W,4.5,90.2,47.01361,40.22175333,-47.01361,-40.22175333
"08,08,2009",13:43:23,47,1.0792,S,40,13.1309,W,6.8,54,47.01798667,40.21884833,-47.01798667,-40.21884833
"08,08,2009",14:04:11,47,1.2142,S,40,12.7144,W,3.5,6.9,47.02023667,40.21190667,-47.02023667,-40.21190667
"08,08,2009",14:24:23,47,1.4041,S,40,12.3957,W,3,2.1,47.02340167,40.206595,-47.02340167,-40.206595
"08,08,2009",14:45:48,47,1.6038,S,40,12.016,W,3.5,4.1,47.02673,40.20026667,-47.02673,-40.20026667
"08,08,2009",15:06:01,47,0.1127,S,40,10.9112,W,3.7,54.3,47.00187833,40.18185333,-47.00187833,-40.18185333
"08,08,2009",15:26:23,46,55.2152,S,40,6.7105,W,1.8,40.4,46.92025333,40.11184167,-46.92025333,-40.11184167
"08,08,2009",15:47:24,46,54.8037,S,40,10.2445,W,2.2,4.5,46.913395,40.17074167,-46.913395,-40.17074167
"08,08,2009",16:07:47,46,57.7448,S,40,11.1798,W,2.4,52.2,46.96241333,40.18633,-46.96241333,-40.18633
"08,08,2009",16:30:25,47,7.8676,S,40,11.7998,W,6.4,82.9,47.13112667,40.19666333,-47.13112667,-40.19666333
"08,08,2009",16:51:01,47,3.5338,S,40,8.4589,W,3,44.3,47.05889667,40.14098167,-47.05889667,-40.14098167
"08,08,2009",17:11:14,47,4.9185,S,40,11.883,W,2,44.3,47.081975,40.19805,-47.081975,-40.19805
"08,08,2009",17:31:31,47,0.2162,S,40,12.6441,W,4.5,37.7,47.00360333,40.210735,-47.00360333,-40.210735
"08,08,2009",17:51:55,46,55.4547,S,40,13.0319,W,3,57.8,46.924245,40.21719833,-46.924245,-40.21719833
"08,08,2009",18:12:54,46,48.2679,S,40,10.0288,W,1.3,70,46.804465,40.16714667,-46.804465,-40.16714667
"08,08,2009",18:33:01,46,39.9575,S,40,4.8775,W,2.7,68,46.66595833,40.08129167,-46.66595833,-40.08129167
"08,08,2009",18:53:18,46,33.0375,S,40,0.7011,W,2.5,72.6,46.550625,40.011685,-46.550625,-40.011685
"08,08,2009",19:13:36,46,24.6702,S,39,55.9723,W,6,98.8,46.41117,39.93287167,-46.41117,-39.93287167
"08,08,2009",19:35:18,46,15.8495,S,39,49.4182,W,2,47,46.26415833,39.82363667,-46.26415833,-39.82363667
"08,08,2009",19:55:31,46,7.2852,S,39,43.059,W,1.7,57.2,46.12142,39.71765,-46.12142,-39.71765
"08,08,2009",20:15:43,45,59.9857,S,39,39.7837,W,1.8,41,45.99976167,39.66306167,-45.99976167,-39.66306167
"08,08,2009",20:35:55,45,51.3813,S,39,33.0775,W,2.4,74.3,45.856355,39.55129167,-45.856355,-39.55129167
"08,08,2009",20:56:07,45,43.9513,S,39,27.665,W,4,51.1,45.73252167,39.46108333,-45.73252167,-39.46108333
"08,08,2009",21:17:24,45,42.8164,S,39,26.8064,W,1.7,0,45.71360667,39.44677333,-45.71360667,-39.44677333
"08,08,2009",21:37:32,45,42.7894,S,39,26.369,W,2.9,0,45.71315667,39.43948333,-45.71315667,-39.43948333
"08,08,2009",21:57:43,45,42.7671,S,39,25.9231,W,3,1.9,45.712785,39.43205167,-45.712785,-39.43205167
"08,08,2009",22:17:51,45,42.7822,S,39,25.4914,W,6.4,0,45.71303667,39.42485667,-45.71303667,-39.42485667
"08,08,2009",22:38:01,45,42.775,S,39,25.059,W,4,5.4,45.71291667,39.41765,-45.71291667,-39.41765
"08,08,2009",22:58:52,45,42.8374,S,39,24.5987,W,3.2,5.8,45.71395667,39.40997833,-45.71395667,-39.40997833
"08,08,2009",23:19:22,45,37.0557,S,39,16.1412,W,3.7,48.2,45.617595,39.26902,-45.617595,-39.26902
"08,08,2009",23:41:01,45,29.5131,S,39,7.4615,W,1.3,38.2,45.491885,39.12435833,-45.491885,-39.12435833
"09,08,2009",00:01:14,45,22.7253,S,39,0.3566,W,3.2,103.6,45.378755,39.00594333,-45.378755,-39.00594333
"09,08,2009",00:22:25,45,14.5568,S,38,52.7282,W,1.5,64.8,45.24261333,38.87880333,-45.24261333,-38.87880333
"09,08,2009",00:42:32,45,7.5424,S,38,46.7009,W,2.2,46.9,45.12570667,38.77834833,-45.12570667,-38.77834833
"09,08,2009",01:02:43,44,59.9737,S,38,41.046,W,3,29.3,44.99956167,38.6841,-44.99956167,-38.6841
"09,08,2009",01:22:55,44,54.3532,S,38,38.2921,W,3.7,2.8,44.90588667,38.63820167,-44.90588667,-38.63820167
"09,08,2009",01:43:13,44,48.9735,S,38,32.5398,W,5.3,57.1,44.816225,38.54233,-44.816225,-38.54233
"09,08,2009",02:04:23,44,41.5453,S,38,24.7023,W,6.5,78.2,44.69242167,38.411705,-44.69242167,-38.411705
"09,08,2009",02:26:01,44,33.7915,S,38,18.7722,W,2,52.8,44.56319167,38.31287,-44.56319167,-38.31287
"09,08,2009",02:46:16,44,27.7333,S,38,14.4999,W,2.2,56.4,44.46222167,38.241665,-44.46222167,-38.241665
"09,08,2009",03:07:39,44,19.7937,S,38,8.7358,W,2.2,53.2,44.329895,38.14559667,-44.329895,-38.14559667
"09,08,2009",03:28:48,44,13.1516,S,38,4.2802,W,1.2,40.6,44.21919333,38.07133667,-44.21919333,-38.07133667
"09,08,2009",03:49:00,44,12.7184,S,38,4.8782,W,2.5,5.5,44.21197333,38.08130333,-44.21197333,-38.08130333
"09,08,2009",04:09:47,44,12.6993,S,38,4.691,W,2.2,0,44.211655,38.07818333,-44.211655,-38.07818333
"09,08,2009",04:30:31,44,9.8285,S,38,0.1209,W,4.8,0,44.16380833,38.002015,-44.16380833,-38.002015
"09,08,2009",04:51:04,44,9.6707,S,37,59.8598,W,3.2,0,44.16117833,37.99766333,-44.16117833,-37.99766333
"09,08,2009",05:12:01,44,9.1551,S,38,0.4205,W,5,4.1,44.152585,38.00700833,-44.152585,-38.00700833
"09,08,2009",05:38:26,44,8.9373,S,38,0.2325,W,3.7,4.2,44.148955,38.003875,-44.148955,-38.003875
"09,08,2009",05:59:34,44,8.7531,S,37,59.9673,W,4,1.8,44.145885,37.999455,-44.145885,-37.999455
"09,08,2009",06:19:49,44,8.5845,S,37,59.799,W,4,4.6,44.143075,37.99665,-44.143075,-37.99665
"09,08,2009",06:40:30,44,8.3827,S,37,59.5931,W,4,2.4,44.13971167,37.99321833,-44.13971167,-37.99321833
"09,08,2009",07:01:00,44,8.0884,S,37,59.4032,W,2.5,0,44.13480667,37.99005333,-44.13480667,-37.99005333
"09,08,2009",07:21:08,44,7.8469,S,37,59.2006,W,7,1.9,44.13078167,37.98667667,-44.13078167,-37.98667667
"09,08,2009",07:41:14,44,7.6504,S,37,58.9376,W,5.6,0,44.12750667,37.98229333,-44.12750667,-37.98229333
"09,08,2009",08:01:25,44,7.1804,S,37,58.5598,W,3.7,85.2,44.11967333,37.97599667,-44.11967333,-37.97599667
"09,08,2009",08:21:37,43,56.9098,S,37,57.0738,W,6.3,59.9,43.94849667,37.95123,-43.94849667,-37.95123
"09,08,2009",08:42:30,43,47.1464,S,37,56.9837,W,5.4,52.6,43.78577333,37.94972833,-43.78577333,-37.94972833
"09,08,2009",09:02:43,43,36.9844,S,37,59.3724,W,6.6,44.5,43.61640667,37.98954,-43.61640667,-37.98954
"09,08,2009",09:23:24,43,30.2671,S,38,1.7134,W,3.7,60.5,43.50445167,38.02855667,-43.50445167,-38.02855667
"09,08,2009",09:43:48,43,31.18,S,38,8.3501,W,7.3,55.8,43.51966667,38.13916833,-43.51966667,-38.13916833
"09,08,2009",10:05:10,43,32.3477,S,38,13.3184,W,3.5,47.7,43.53912833,38.22197333,-43.53912833,-38.22197333
"09,08,2009",10:25:58,43,28.5509,S,38,15.0398,W,6,28.5,43.47584833,38.25066333,-43.47584833,-38.25066333
"09,08,2009",10:48:48,43,16.7696,S,38,15.1041,W,2.2,91,43.27949333,38.251735,-43.27949333,-38.251735
"09,08,2009",11:10:32,43,14.0437,S,38,15.1498,W,1.7,0,43.23406167,38.25249667,-43.23406167,-38.25249667
"09,08,2009",11:30:44,43,8.5232,S,38,16.0884,W,7.1,60.7,43.14205333,38.26814,-43.14205333,-38.26814
"09,08,2009",11:51:24,42,59.6252,S,38,17.4607,W,1.6,44.7,42.99375333,38.29101167,-42.99375333,-38.29101167
"09,08,2009",12:13:27,42,56.2505,S,38,17.752,W,2.7,1.8,42.93750833,38.29586667,-42.93750833,-38.29586667
"09,08,2009",12:34:50,42,52.067,S,38,17.5292,W,2.2,0,42.86778333,38.29215333,-42.86778333,-38.29215333
"09,08,2009",12:55:01,42,52.0699,S,38,17.1973,W,3.7,0,42.86783167,38.28662167,-42.86783167,-38.28662167
"09,08,2009",13:15:08,42,52.0896,S,38,16.9013,W,4,3,42.86816,38.28168833,-42.86816,-38.28168833
"09,08,2009",13:35:19,42,52.1125,S,38,16.605,W,5.5,2.6,42.86854167,38.27675,-42.86854167,-38.27675
"09,08,2009",13:55:56,42,52.1253,S,38,16.2688,W,7.5,0,42.868755,38.27114667,-42.868755,-38.27114667
"09,08,2009",14:16:01,42,52.1479,S,38,15.9666,W,3.5,0,42.86913167,38.26611,-42.86913167,-38.26611
"09,08,2009",14:36:31,42,52.2263,S,38,15.6561,W,4.4,2.7,42.87043833,38.260935,-42.87043833,-38.260935
"09,08,2009",14:57:00,42,52.1454,S,38,15.378,W,4.5,3.4,42.86909,38.2563,-42.86909,-38.2563
"09,08,2009",15:17:14,42,52.0894,S,38,15.0759,W,4.1,2,42.86815667,38.251265,-42.86815667,-38.251265
"09,08,2009",15:37:27,42,52.0409,S,38,14.7751,W,4.9,4,42.86734833,38.24625167,-42.86734833,-38.24625167
"09,08,2009",15:57:57,42,52.0057,S,38,14.4692,W,3.9,3.2,42.86676167,38.24115333,-42.86676167,-38.24115333
