date,time,y1,y2,y3,x1,x2,x3,qc,speed,x,y,lat,lon
"13,08,2009",13:26:02,54,0.7939,S,38,3.8711,W,2.7,74.6,54.01323167,38.06451833,-54.01323167,-38.06451833
"13,08,2009",13:26:38,54,1.2474,S,38,3.9931,W,2.2,91.2,54.02079,38.06655167,-54.02079,-38.06655167
"13,08,2009",13:27:14,54,1.6842,S,38,4.3103,W,2.7,85.5,54.02807,38.07183833,-54.02807,-38.07183833
"13,08,2009",13:27:54,54,1.9391,S,38,4.6805,W,1.3,65.6,54.03231833,38.07800833,-54.03231833,-38.07800833
"13,08,2009",13:28:38,54,2.0131,S,38,4.8256,W,2.4,1.9,54.03355167,38.08042667,-54.03355167,-38.08042667
"13,08,2009",13:29:23,54,2.0124,S,38,4.8317,W,1.8,0,54.03354,38.08052833,-54.03354,-38.08052833
"13,08,2009",13:30:04,54,2.0214,S,38,4.8455,W,2.7,0,54.03369,38.08075833,-54.03369,-38.08075833
"13,08,2009",13:30:49,54,2.0169,S,38,4.8493,W,2.7,0,54.033615,38.08082167,-54.033615,-38.08082167
"13,08,2009",13:31:30,54,2.0258,S,38,4.8658,W,3.5,0,54.03376333,38.08109667,-54.03376333,-38.08109667
"13,08,2009",13:32:08,54,2.0275,S,38,4.8618,W,3.7,0,54.03379167,38.08103,-54.03379167,-38.08103
"13,08,2009",13:33:21,54,2.0296,S,38,4.8697,W,8.5,3.7,54.03382667,38.08116167,-54.03382667,-38.08116167
"13,08,2009",13:34:09,54,2.0304,S,38,4.8725,W,3,2.3,54.03384,38.08120833,-54.03384,-38.08120833
"13,08,2009",13:34:55,54,2.0362,S,38,4.8834,W,1.7,0,54.03393667,38.08139,-54.03393667,-38.08139
"13,08,2009",13:35:38,54,2.0404,S,38,4.885,W,8.3,3.2,54.03400667,38.08141667,-54.03400667,-38.08141667
"13,08,2009",13:36:26,54,2.0411,S,38,4.8948,W,8.6,0,54.03401833,38.08158,-54.03401833,-38.08158
"13,08,2009",13:37:09,54,2.0343,S,38,4.8889,W,9.8,2,54.033905,38.08148167,-54.033905,-38.08148167
"13,08,2009",13:37:46,54,2.048,S,38,4.9013,W,3.7,0,54.03413333,38.08168833,-54.03413333,-38.08168833
"13,08,2009",13:38:33,54,2.0495,S,38,4.9042,W,3.5,0,54.03415833,38.08173667,-54.03415833,-38.08173667
"13,08,2009",13:39:18,54,2.0481,S,38,4.9163,W,8.1,0,54.034135,38.08193833,-54.034135,-38.08193833
"13,08,2009",13:40:03,54,2.0559,S,38,4.9218,W,3.4,0,54.034265,38.08203,-54.034265,-38.08203
"13,08,2009",13:41:02,54,2.0588,S,38,4.9308,W,6,0,54.03431333,38.08218,-54.03431333,-38.08218
"13,08,2009",13:41:49,54,2.0646,S,38,4.9395,W,3,2.7,54.03441,38.082325,-54.03441,-38.082325
"13,08,2009",13:42:59,54,2.0639,S,38,4.9576,W,2.5,0,54.03439833,38.08262667,-54.03439833,-38.08262667
"13,08,2009",13:43:37,54,2.0668,S,38,4.9442,W,5.5,7.6,54.03444667,38.08240333,-54.03444667,-38.08240333
"13,08,2009",13:44:16,54,2.0794,S,38,4.882,W,1.2,37.7,54.03465667,38.08136667,-54.03465667,-38.08136667
"13,08,2009",13:44:56,54,1.9861,S,38,4.6183,W,1.6,44.5,54.03310167,38.07697167,-54.03310167,-38.07697167
"13,08,2009",13:45:33,54,1.8851,S,38,4.341,W,5,38.9,54.03141833,38.07235,-54.03141833,-38.07235
"13,08,2009",13:46:11,54,1.6915,S,38,4.2864,W,1.7,45.5,54.02819167,38.07144,-54.02819167,-38.07144
"13,08,2009",13:46:49,54,1.5356,S,38,4.9116,W,1.5,67.8,54.02559333,38.08186,-54.02559333,-38.08186
"13,08,2009",13:47:28,54,1.3835,S,38,5.5545,W,1.7,65.9,54.02305833,38.092575,-54.02305833,-38.092575
"13,08,2009",13:48:08,54,1.1817,S,38,6.0942,W,2.2,66,54.019695,38.10157,-54.019695,-38.10157
"13,08,2009",13:48:48,54,1.0704,S,38,6.4714,W,1.7,70.2,54.01784,38.10785667,-54.01784,-38.10785667
"13,08,2009",13:49:26,54,0.8388,S,38,6.8759,W,1.2,61.3,54.01398,38.11459833,-54.01398,-38.11459833
"13,08,2009",13:50:04,54,0.605,S,38,7.2966,W,2,60.6,54.01008333,38.12161,-54.01008333,-38.12161
"13,08,2009",13:50:42,54,0.4543,S,38,7.7654,W,3.2,66.9,54.00757167,38.12942333,-54.00757167,-38.12942333
"13,08,2009",13:51:21,54,0.1701,S,38,8.252,W,2,70.6,54.002835,38.13753333,-54.002835,-38.13753333
"13,08,2009",13:51:59,53,59.8938,S,38,8.7288,W,2.4,77.7,53.99823,38.14548,-53.99823,-38.14548
"13,08,2009",13:52:36,53,59.6104,S,38,9.1707,W,1.6,54.4,53.99350667,38.152845,-53.99350667,-38.152845
"13,08,2009",13:53:14,53,59.3505,S,38,9.7222,W,1.2,88,53.989175,38.16203667,-53.989175,-38.16203667
"13,08,2009",13:53:50,53,59.1162,S,38,10.227,W,1.7,73.8,53.98527,38.17045,-53.98527,-38.17045
"13,08,2009",13:54:27,53,58.8446,S,38,10.6627,W,2,64.9,53.98074333,38.17771167,-53.98074333,-38.17771167
"13,08,2009",13:55:08,53,58.5732,S,38,11.2391,W,2.2,48.3,53.97622,38.18731833,-53.97622,-38.18731833
"13,08,2009",13:55:50,53,58.2684,S,38,11.7851,W,2,89.4,53.97114,38.19641833,-53.97114,-38.19641833
"13,08,2009",13:56:32,53,57.9698,S,38,12.3418,W,1.7,89.9,53.96616333,38.20569667,-53.96616333,-38.20569667
"13,08,2009",13:57:11,53,57.6786,S,38,12.9043,W,1.2,81.9,53.96131,38.21507167,-53.96131,-38.21507167
"13,08,2009",13:57:52,53,57.3965,S,38,13.5229,W,1.2,86.5,53.95660833,38.22538167,-53.95660833,-38.22538167
"13,08,2009",13:58:34,53,57.0641,S,38,14.0813,W,1.7,51.5,53.95106833,38.23468833,-53.95106833,-38.23468833
"13,08,2009",13:59:14,53,56.8002,S,38,14.7691,W,6,88.1,53.94667,38.24615167,-53.94667,-38.24615167
"13,08,2009",13:59:56,53,56.4952,S,38,15.3446,W,2.7,84.1,53.94158667,38.25574333,-53.94158667,-38.25574333
"13,08,2009",14:00:36,53,56.2071,S,38,16.0169,W,6,72.3,53.936785,38.26694833,-53.936785,-38.26694833
"13,08,2009",14:01:16,53,55.9756,S,38,16.7941,W,1.6,88,53.93292667,38.27990167,-53.93292667,-38.27990167
"13,08,2009",14:01:54,53,55.7086,S,38,17.4032,W,2.7,79.2,53.92847667,38.29005333,-53.92847667,-38.29005333
"13,08,2009",14:02:33,53,55.4585,S,38,17.9204,W,2,65.7,53.92430833,38.29867333,-53.92430833,-38.29867333
"13,08,2009",14:03:12,53,55.1721,S,38,18.5433,W,2,86.3,53.919535,38.309055,-53.919535,-38.309055
"13,08,2009",14:03:50,53,54.9564,S,38,19.2748,W,2.2,85.6,53.91594,38.32124667,-53.91594,-38.32124667
"13,08,2009",14:04:31,53,54.7382,S,38,20.0337,W,2,89,53.91230333,38.333895,-53.91230333,-38.333895
"13,08,2009",14:05:08,53,54.5329,S,38,20.6671,W,3,95.2,53.90888167,38.34445167,-53.90888167,-38.34445167
