date,time,y1,y2,y3,x1,x2,x3,qc,speed,x,y,lat,lon
"04,09,2009",17:12:25,54,0.5335,S,38,3.9935,W,1.6,0,54.00889167,38.06655833,-54.00889167,-38.06655833
"04,09,2009",17:32:34,54,0.5291,S,38,4.001,W,5.3,0,54.00881833,38.06668333,-54.00881833,-38.06668333
"04,09,2009",17:52:52,53,59.8404,S,38,5.6464,W,6.3,0,53.99734,38.09410667,-53.99734,-38.09410667
"04,09,2009",18:13:01,53,58.8634,S,38,5.1442,W,7.9,79.1,53.98105667,38.08573667,-53.98105667,-38.08573667
"04,09,2009",18:33:12,53,51.3665,S,38,7.624,W,3.2,67.6,53.85610833,38.12706667,-53.85610833,-38.12706667
"04,09,2009",18:55:18,53,39.8036,S,38,6.3141,W,2,56.9,53.66339333,38.105235,-53.66339333,-38.105235
"04,09,2009",19:15:30,53,29.5508,S,38,4.0232,W,6.4,88.4,53.49251333,38.06705333,-53.49251333,-38.06705333
"04,09,2009",19:37:47,53,18.265,S,38,9.0181,W,2,56.5,53.30441667,38.15030167,-53.30441667,-38.15030167
"04,09,2009",19:57:58,53,6.6117,S,38,14.9676,W,1.7,60.2,53.110195,38.24946,-53.110195,-38.24946
"04,09,2009",20:18:07,52,56.7908,S,38,20.9582,W,1.7,68.3,52.94651333,38.34930333,-52.94651333,-38.34930333
"04,09,2009",20:38:18,52,46.0913,S,38,27.7246,W,1.5,83.9,52.76818833,38.46207667,-52.76818833,-38.46207667
"04,09,2009",20:58:30,52,36.6579,S,38,33.6334,W,1.3,40.8,52.610965,38.56055667,-52.610965,-38.56055667
"04,09,2009",21:18:54,52,27.4405,S,38,37.4463,W,1.7,74,52.45734167,38.624105,-52.45734167,-38.624105
"04,09,2009",21:40:20,52,19.7409,S,38,41.2348,W,8.5,55.5,52.329015,38.68724667,-52.329015,-38.68724667
"04,09,2009",22:00:35,52,12.6251,S,38,42.9569,W,8.3,76.5,52.21041833,38.71594833,-52.21041833,-38.71594833
