date,time,y1,y2,y3,x1,x2,x3,qc,speed,x,y,lat,lon
"08,05,2009",16:49:48,54,0.4295,S,38,3.7834,W,2.4,0,54.00715833,38.06305667,-54.00715833,-38.06305667
"08,05,2009",17:10:18,53,55.0654,S,38,9.6624,W,1.3,0,53.91775667,38.16104,-53.91775667,-38.16104
"08,05,2009",17:30:25,53,55.2209,S,38,10.2086,W,1.5,2.6,53.92034833,38.17014333,-53.92034833,-38.17014333
"08,05,2009",17:50:33,53,46.347,S,38,19.3945,W,1.7,75.3,53.77245,38.32324167,-53.77245,-38.32324167
"08,05,2009",18:10:43,53,39.2322,S,38,22.9383,W,4,96.4,53.65387,38.382305,-53.65387,-38.382305
"08,05,2009",18:30:49,53,37.5349,S,38,24.28,W,3.2,90.5,53.62558167,38.40466667,-53.62558167,-38.40466667
"08,05,2009",18:50:55,53,42.1944,S,38,38.0382,W,3.2,59.1,53.70324,38.63397,-53.70324,-38.63397
"08,05,2009",19:11:09,53,44.6886,S,38,42.8718,W,3,44.6,53.74481,38.71453,-53.74481,-38.71453
"08,05,2009",19:31:31,53,47.9216,S,38,53.6647,W,3.2,58.5,53.79869333,38.89441167,-53.79869333,-38.89441167
"08,05,2009",19:51:47,53,43.1749,S,39,8.5997,W,3.2,63.6,53.71958167,39.14332833,-53.71958167,-39.14332833
"08,05,2009",20:12:42,53,39.8648,S,39,23.6846,W,2,60.1,53.66441333,39.39474333,-53.66441333,-39.39474333
"08,05,2009",20:32:54,53,38.0366,S,39,36.8211,W,2.2,57.1,53.63394333,39.613685,-53.63394333,-39.613685
"08,05,2009",20:53:13,53,35.5553,S,39,50.6864,W,7.1,37.5,53.59258833,39.84477333,-53.59258833,-39.84477333
"08,05,2009",21:13:32,53,36.3039,S,40,1.8692,W,2.7,40,53.605065,40.03115333,-53.605065,-40.03115333
"08,05,2009",21:34:11,53,37.538,S,40,13.3608,W,1.1,0,53.62563333,40.22268,-53.62563333,-40.22268
"08,05,2009",21:54:18,53,36.6717,S,40,25.435,W,1.6,40.4,53.611195,40.42391667,-53.611195,-40.42391667
"08,05,2009",22:14:29,53,35.0589,S,40,37.8822,W,1.5,53.5,53.584315,40.63137,-53.584315,-40.63137
"08,05,2009",22:34:37,53,35.6307,S,40,39.4815,W,6.1,2.9,53.593845,40.658025,-53.593845,-40.658025
"08,05,2009",22:54:44,53,37.6094,S,40,43.5746,W,6.5,48.1,53.62682333,40.72624333,-53.62682333,-40.72624333
"08,05,2009",23:15:01,53,37.0122,S,40,53.8224,W,7.5,52.1,53.61687,40.89704,-53.61687,-40.89704
"08,05,2009",23:35:12,53,32.2585,S,41,4.7918,W,6.6,58.1,53.53764167,41.07986333,-53.53764167,-41.07986333
"08,05,2009",23:55:22,53,28.3882,S,41,16.2533,W,7.5,56.4,53.47313667,41.27088833,-53.47313667,-41.27088833
"09,05,2009",00:15:49,53,27.2127,S,41,19.7607,W,7,6.7,53.453545,41.329345,-53.453545,-41.329345
"09,05,2009",00:36:14,53,22.0901,S,41,27.3067,W,11.6,60.8,53.36816833,41.45511167,-53.36816833,-41.45511167
"09,05,2009",00:56:47,53,16.2274,S,41,39.4563,W,2.9,50.7,53.27045667,41.657605,-53.27045667,-41.657605
"09,05,2009",01:16:55,53,16.4345,S,41,50.7292,W,5.1,48.7,53.27390833,41.84548667,-53.27390833,-41.84548667
"09,05,2009",01:37:12,53,16.0333,S,41,58.5327,W,5.1,0,53.26722167,41.975545,-53.26722167,-41.975545
"09,05,2009",01:57:21,53,15.9118,S,41,58.3797,W,2.9,0,53.26519667,41.972995,-53.26519667,-41.972995
"09,05,2009",02:17:28,53,15.6752,S,41,58.7483,W,6.6,4.8,53.26125333,41.97913833,-53.26125333,-41.97913833
"09,05,2009",02:37:36,53,15.5217,S,41,58.6397,W,3.9,2.2,53.258695,41.97732833,-53.258695,-41.97732833
"09,05,2009",02:57:42,53,15.3767,S,41,58.5942,W,4.6,0,53.25627833,41.97657,-53.25627833,-41.97657
"09,05,2009",03:18:16,53,15.2446,S,41,58.5501,W,1.5,0,53.25407667,41.975835,-53.25407667,-41.975835
"09,05,2009",03:38:24,53,9.6446,S,42,3.9671,W,1.3,50.5,53.16074333,42.06611833,-53.16074333,-42.06611833
"09,05,2009",03:58:33,53,7.0896,S,42,12.9426,W,7.4,57.5,53.11816,42.21571,-53.11816,-42.21571
"09,05,2009",04:18:42,53,8.0864,S,42,25.1789,W,2.5,42.3,53.13477333,42.41964833,-53.13477333,-42.41964833
"09,05,2009",04:38:50,53,9.4409,S,42,35.3645,W,2,52.4,53.15734833,42.58940833,-53.15734833,-42.58940833
"09,05,2009",04:59:02,53,8.8574,S,42,45.5372,W,1.7,60.4,53.14762333,42.75895333,-53.14762333,-42.75895333
"09,05,2009",05:19:12,53,1.4938,S,42,51.0751,W,2.5,67.9,53.02489667,42.85125167,-53.02489667,-42.85125167
"09,05,2009",05:39:26,52,53.0702,S,42,51.2416,W,1.7,58.2,52.88450333,42.85402667,-52.88450333,-42.85402667
"09,05,2009",05:59:41,52,50.5523,S,42,56.7858,W,1.7,62.7,52.84253833,42.94643,-52.84253833,-42.94643
"09,05,2009",06:20:40,52,54.5465,S,43,4.4139,W,4.4,58.1,52.90910833,43.073565,-52.90910833,-43.073565
"09,05,2009",06:40:50,52,58.0821,S,43,11.1514,W,8.1,49.9,52.968035,43.18585667,-52.968035,-43.18585667
"09,05,2009",07:01:00,52,54.5275,S,43,18.6694,W,5.4,51.8,52.90879167,43.31115667,-52.90879167,-43.31115667
"09,05,2009",07:21:12,52,49.6222,S,43,25.1824,W,4.1,49.3,52.82703667,43.41970667,-52.82703667,-43.41970667
"09,05,2009",07:41:20,52,49.8895,S,43,36.1034,W,4,49.3,52.83149167,43.60172333,-52.83149167,-43.60172333
"09,05,2009",08:01:30,52,53.7183,S,43,44.9605,W,5,55.8,52.895305,43.74934167,-52.895305,-43.74934167
"09,05,2009",08:21:42,52,54.0587,S,43,54.1414,W,6.4,53.3,52.90097833,43.90235667,-52.90097833,-43.90235667
"09,05,2009",08:41:54,52,53.6328,S,44,1.7521,W,8.1,71.5,52.89388,44.02920167,-52.89388,-44.02920167
"09,05,2009",09:02:42,52,55.0356,S,44,3.9073,W,1.7,0,52.91726,44.06512167,-52.91726,-44.06512167
"09,05,2009",09:22:59,52,55.1,S,44,3.6137,W,4.8,0,52.91833333,44.06022833,-52.91833333,-44.06022833
"09,05,2009",09:43:06,52,55.1284,S,44,3.3255,W,2,0,52.91880667,44.055425,-52.91880667,-44.055425
"09,05,2009",10:03:49,52,54.4696,S,44,9.0399,W,1.7,53.8,52.90782667,44.150665,-52.90782667,-44.150665
"09,05,2009",10:23:56,52,57.0987,S,44,21.0044,W,1.5,55.6,52.951645,44.35007333,-52.951645,-44.35007333
"09,05,2009",10:44:04,52,57.5662,S,44,35.9621,W,2.5,58.2,52.95943667,44.59936833,-52.95943667,-44.59936833
"09,05,2009",11:04:11,52,55.9145,S,44,52.5096,W,2.7,61.5,52.93190833,44.87516,-52.93190833,-44.87516
"09,05,2009",11:24:17,52,53.0637,S,45,9.0333,W,2.7,66.6,52.884395,45.150555,-52.884395,-45.150555
"09,05,2009",11:44:24,52,50.3349,S,45,26.6941,W,2.7,59.4,52.838915,45.44490167,-52.838915,-45.44490167
"09,05,2009",12:04:45,52,46.5795,S,45,45.6822,W,2.5,94.5,52.776325,45.76137,-52.776325,-45.76137
"09,05,2009",12:25:13,52,45.9841,S,46,8.6643,W,2,65.8,52.76640167,46.144405,-52.76640167,-46.144405
"09,05,2009",12:46:17,52,44.5822,S,46,33.5749,W,2.7,0,52.74303667,46.55958167,-52.74303667,-46.55958167
"09,05,2009",13:06:40,52,41.5993,S,46,56.6491,W,2.9,84.3,52.69332167,46.94415167,-52.69332167,-46.94415167
"09,05,2009",13:26:58,52,37.8849,S,47,19.64,W,2.9,88.9,52.631415,47.32733333,-52.631415,-47.32733333
"09,05,2009",13:47:22,52,37.0163,S,47,41.832,W,2.9,85.7,52.61693833,47.6972,-52.61693833,-47.6972
"09,05,2009",14:07:45,52,37.0333,S,47,59.1778,W,3,62.2,52.61722167,47.98629667,-52.61722167,-47.98629667
"09,05,2009",14:28:28,52,39.5103,S,48,13.5291,W,3.2,46.1,52.658505,48.225485,-52.658505,-48.225485
"09,05,2009",14:50:08,52,43.5584,S,48,30.5641,W,1.8,89.4,52.72597333,48.50940167,-52.72597333,-48.50940167
"09,05,2009",15:10:26,52,47.2139,S,48,47.5739,W,2.7,47.1,52.78689833,48.79289833,-52.78689833,-48.79289833
"09,05,2009",15:30:45,52,51.0059,S,49,4.3776,W,3.2,67.5,52.85009833,49.07296,-52.85009833,-49.07296
"09,05,2009",15:51:10,52,52.5869,S,49,20.5036,W,4.4,81.7,52.87644833,49.34172667,-52.87644833,-49.34172667
"09,05,2009",16:11:56,52,52.528,S,49,23.0717,W,7,49.2,52.87546667,49.38452833,-52.87546667,-49.38452833
"09,05,2009",16:32:35,52,54.5303,S,49,41.3845,W,4,85.4,52.90883833,49.68974167,-52.90883833,-49.68974167
"09,05,2009",16:55:04,52,59.2578,S,50,1.621,W,2,2.7,52.98763,50.02701667,-52.98763,-50.02701667
"09,05,2009",17:15:12,53,3.635,S,50,15.3551,W,1.6,45.2,53.06058333,50.25591833,-53.06058333,-50.25591833
"09,05,2009",17:35:22,53,7.8588,S,50,27.0363,W,1.2,44.5,53.13098,50.450605,-53.13098,-50.450605
"09,05,2009",17:56:10,53,7.1108,S,50,28.0985,W,3,50.9,53.11851333,50.46830833,-53.11851333,-50.46830833
"09,05,2009",18:16:24,53,14.4717,S,50,42.0057,W,3.7,53.4,53.241195,50.700095,-53.241195,-50.700095
"09,05,2009",18:36:35,53,22.584,S,50,57.9702,W,5.8,56.3,53.3764,50.96617,-53.3764,-50.96617
"09,05,2009",18:56:52,53,28.5313,S,51,16.8466,W,3.4,96.7,53.47552167,51.28077667,-53.47552167,-51.28077667
"09,05,2009",19:18:05,53,34.6145,S,51,31.1552,W,2.4,68.4,53.57690833,51.51925333,-53.57690833,-51.51925333
"09,05,2009",19:38:29,53,39.2069,S,51,43.6675,W,8.6,55.2,53.65344833,51.72779167,-53.65344833,-51.72779167
