date,time,y1,y2,y3,x1,x2,x3,qc,speed,x,y,lat,lon
"09,05,2009",11:22:22,54,0.4846,S,38,3.9004,W,2.7,0,54.00807667,38.06500667,-54.00807667,-38.06500667
"09,05,2009",11:42:30,54,0.4799,S,38,3.9005,W,4,0,54.00799833,38.06500833,-54.00799833,-38.06500833
"09,05,2009",12:02:41,54,0.4975,S,38,3.906,W,2,0,54.00829167,38.0651,-54.00829167,-38.0651
"09,05,2009",12:22:51,54,0.4748,S,38,3.8758,W,2.5,0,54.00791333,38.06459667,-54.00791333,-38.06459667
"09,05,2009",12:43:07,53,59.5636,S,38,4.7031,W,4.5,5.9,53.99272667,38.078385,-53.99272667,-38.078385
"09,05,2009",13:03:22,53,58.1868,S,38,5.9298,W,4,60.7,53.96978,38.09883,-53.96978,-38.09883
"09,05,2009",13:24:16,53,51.7801,S,38,10.6834,W,4,40.9,53.86300167,38.17805667,-53.86300167,-38.17805667
"09,05,2009",13:44:57,53,44.1632,S,38,4.9673,W,9.1,52,53.73605333,38.08278833,-53.73605333,-38.08278833
"09,05,2009",14:05:10,53,36.4736,S,38,0.218,W,4.1,65.7,53.60789333,38.00363333,-53.60789333,-38.00363333
"09,05,2009",14:27:23,53,32.9679,S,37,52.0968,W,1.2,2.8,53.549465,37.86828,-53.549465,-37.86828
"09,05,2009",14:47:30,53,33.8152,S,37,53.2875,W,5.9,47.4,53.56358667,37.888125,-53.56358667,-37.888125
"09,05,2009",15:08:30,53,28.9114,S,37,42.5581,W,3.4,53.1,53.48185667,37.70930167,-53.48185667,-37.70930167
"09,05,2009",15:28:50,53,28.5996,S,37,55.2112,W,5.4,49,53.47666,37.92018667,-53.47666,-37.92018667
"09,05,2009",15:50:16,53,32.5511,S,38,8.8113,W,6.6,48.4,53.54251833,38.146855,-53.54251833,-38.146855
"09,05,2009",16:10:24,53,35.2807,S,38,22.7206,W,4.6,50.8,53.58801167,38.37867667,-53.58801167,-38.37867667
"09,05,2009",16:30:34,53,36.1931,S,38,37.0729,W,4.1,77.6,53.60321833,38.61788167,-53.60321833,-38.61788167
"09,05,2009",16:50:57,53,37.1067,S,38,53.032,W,5.1,53.6,53.618445,38.88386667,-53.618445,-38.88386667
"09,05,2009",17:12:12,53,36.3827,S,39,8.8436,W,5.5,69,53.60637833,39.14739333,-53.60637833,-39.14739333
"09,05,2009",17:32:28,53,34.8977,S,39,23.5199,W,2.5,73.3,53.58162833,39.39199833,-53.58162833,-39.39199833
"09,05,2009",17:52:46,53,34.4242,S,39,29.7545,W,1.8,40.2,53.57373667,39.49590833,-53.57373667,-39.49590833
"09,05,2009",18:14:36,53,31.7692,S,39,44.1557,W,11.6,91.7,53.52948667,39.73592833,-53.52948667,-39.73592833
"09,05,2009",18:34:57,53,30.1627,S,40,2.9813,W,6.5,76.8,53.50271167,40.04968833,-53.50271167,-40.04968833
"09,05,2009",18:55:15,53,27.4938,S,40,23.8825,W,7,53.4,53.45823,40.39804167,-53.45823,-40.39804167
"09,05,2009",19:15:48,53,24.1421,S,40,42.8799,W,10.3,70.5,53.40236833,40.714665,-53.40236833,-40.714665
"09,05,2009",19:36:45,53,20.9257,S,41,2.2306,W,3.2,78.9,53.34876167,41.03717667,-53.34876167,-41.03717667
"09,05,2009",19:57:02,53,18.2478,S,41,15.1652,W,3.7,67.6,53.30413,41.25275333,-53.30413,-41.25275333
