date,time,y1,y2,y3,x1,x2,x3,qc,speed,x,y,lat,lon
"06,08,2009",13:02:12,54,0.5589,S,38,3.7563,W,2,0,54.009315,38.062605,-54.009315,-38.062605
"06,08,2009",13:22:21,54,0.3513,S,38,2.0014,W,11.6,83.2,54.005855,38.03335667,-54.005855,-38.03335667
"06,08,2009",13:42:39,53,58.171,S,38,1.6462,W,5.6,3.3,53.96951667,38.02743667,-53.96951667,-38.02743667
"06,08,2009",14:02:54,53,58.0981,S,38,1.5999,W,3.5,0,53.96830167,38.026665,-53.96830167,-38.026665
"06,08,2009",14:23:04,53,58.3945,S,37,59.9953,W,6.5,74.4,53.97324167,37.99992167,-53.97324167,-37.99992167
"06,08,2009",14:43:47,53,55.5944,S,38,8.6591,W,1.6,0,53.92657333,38.14431833,-53.92657333,-38.14431833
"06,08,2009",15:04:30,53,53.5563,S,38,14.5582,W,5.4,57.6,53.892605,38.24263667,-53.892605,-38.24263667
"06,08,2009",15:25:23,53,54.0461,S,38,18.1727,W,1.6,2,53.90076833,38.30287833,-53.90076833,-38.30287833
"06,08,2009",15:45:50,53,53.8216,S,38,18.2604,W,3.2,9.5,53.89702667,38.30434,-53.89702667,-38.30434
"06,08,2009",16:05:57,53,54.9833,S,38,15.8685,W,2.4,25.8,53.91638833,38.264475,-53.91638833,-38.264475
"06,08,2009",16:26:09,54,0.1336,S,38,7.7619,W,1.7,62.9,54.00222667,38.129365,-54.00222667,-38.129365
"06,08,2009",16:46:21,54,0.5518,S,38,3.759,W,4.5,0,54.00919667,38.06265,-54.00919667,-38.06265
"06,08,2009",17:06:38,54,0.5518,S,38,3.7512,W,2,0,54.00919667,38.06252,-54.00919667,-38.06252
"06,08,2009",17:27:20,54,0.5519,S,38,3.7511,W,1.5,4.5,54.00919833,38.06251833,-54.00919833,-38.06251833
"06,08,2009",17:47:33,54,0.5531,S,38,3.752,W,7,0,54.00921833,38.06253333,-54.00921833,-38.06253333
"06,08,2009",18:07:45,54,0.5613,S,38,3.7527,W,2.5,0,54.009355,38.062545,-54.009355,-38.062545
"06,08,2009",18:27:57,54,0.5527,S,38,3.7517,W,6.6,0,54.00921167,38.06252833,-54.00921167,-38.06252833
"06,08,2009",18:48:12,54,0.5507,S,38,3.7506,W,4.8,0,54.00917833,38.06251,-54.00917833,-38.06251
"06,08,2009",19:08:51,54,0.5543,S,38,3.7573,W,2.7,0,54.00923833,38.06262167,-54.00923833,-38.06262167
"06,08,2009",19:29:02,54,0.5548,S,38,3.7539,W,5.4,0,54.00924667,38.062565,-54.00924667,-38.062565
"06,08,2009",19:49:09,54,0.5545,S,38,3.7453,W,4.9,0,54.00924167,38.06242167,-54.00924167,-38.06242167
"06,08,2009",20:09:16,54,0.5603,S,38,3.763,W,4.5,0,54.00933833,38.06271667,-54.00933833,-38.06271667
"06,08,2009",20:29:23,54,0.554,S,38,3.7571,W,4.1,0,54.00923333,38.06261833,-54.00923333,-38.06261833
