date,time,y1,y2,y3,x1,x2,x3,qc,speed,x,y,lat,lon
"09,05,2009",13:00:30,54,0.4901,S,38,3.9581,W,3.9,2,54.00816833,38.06596833,-54.00816833,-38.06596833
"09,05,2009",13:20:42,54,0.4382,S,38,3.8505,W,4,0,54.00730333,38.064175,-54.00730333,-38.064175
"09,05,2009",13:41:04,53,59.5206,S,38,4.9082,W,3,1.9,53.99201,38.08180333,-53.99201,-38.08180333
"09,05,2009",14:01:17,53,58.0991,S,38,6.7473,W,3.2,35,53.96831833,38.112455,-53.96831833,-38.112455
"09,05,2009",14:21:25,53,54.2011,S,38,17.3307,W,4.1,49.7,53.90335167,38.288845,-53.90335167,-38.288845
"09,05,2009",14:41:35,53,50.2372,S,38,27.0349,W,5.8,51.8,53.83728667,38.45058167,-53.83728667,-38.45058167
"09,05,2009",15:02:42,53,47.83,S,38,41.3771,W,1.8,53.9,53.79716667,38.68961833,-53.79716667,-38.68961833
"09,05,2009",15:23:25,53,47.1033,S,38,56.1197,W,3.4,63.7,53.785055,38.93532833,-53.785055,-38.93532833
"09,05,2009",15:43:52,53,47.1437,S,39,0.4205,W,1.3,58.1,53.78572833,39.00700833,-53.78572833,-39.00700833
"09,05,2009",16:04:21,53,50.4423,S,39,14.1545,W,1.5,69.5,53.840705,39.23590833,-53.840705,-39.23590833
"09,05,2009",16:28:49,53,52.7287,S,39,36.3237,W,2.2,48.7,53.87881167,39.605395,-53.87881167,-39.605395
"09,05,2009",16:49:09,53,56.5102,S,39,56.5051,W,4.9,72.9,53.94183667,39.94175167,-53.94183667,-39.94175167
"09,05,2009",17:09:51,53,52.2491,S,40,7.3991,W,2.2,49,53.87081833,40.12331833,-53.87081833,-40.12331833
"09,05,2009",17:29:59,53,48.9127,S,40,20.8987,W,2.5,61,53.81521167,40.34831167,-53.81521167,-40.34831167
"09,05,2009",17:50:06,53,47.8966,S,40,39.9532,W,4.5,69.4,53.79827667,40.66588667,-53.79827667,-40.66588667
"09,05,2009",18:15:09,53,48.4664,S,41,9.913,W,10.3,70.7,53.80777333,41.16521667,-53.80777333,-41.16521667
"09,05,2009",18:35:16,53,48.315,S,41,37.1454,W,3.2,121.3,53.80525,41.61909,-53.80525,-41.61909
"09,05,2009",18:55:25,53,46.8255,S,42,6.4224,W,3.2,115.1,53.780425,42.10704,-53.780425,-42.10704
"09,05,2009",19:15:36,53,41.0659,S,42,20.705,W,3.2,80.3,53.68443167,42.34508333,-53.68443167,-42.34508333
"09,05,2009",19:35:53,53,35.8191,S,42,37.1107,W,3.4,76.9,53.596985,42.61851167,-53.596985,-42.61851167
"09,05,2009",19:56:01,53,33.6106,S,42,52.6511,W,3.5,39,53.56017667,42.87751833,-53.56017667,-42.87751833
"09,05,2009",20:16:47,53,30.4131,S,43,3.4814,W,2.5,34,53.506885,43.05802333,-53.506885,-43.05802333
"09,05,2009",20:38:48,53,30.6043,S,43,18.9333,W,8.8,49.9,53.51007167,43.315555,-53.51007167,-43.315555
"09,05,2009",20:59:21,53,35.7682,S,43,35.3041,W,10.8,71.4,53.59613667,43.58840167,-53.59613667,-43.58840167
"09,05,2009",21:19:46,53,43.0051,S,43,53.0976,W,4,75.3,53.71675167,43.88496,-53.71675167,-43.88496
"09,05,2009",21:40:10,53,50.5608,S,44,12.0548,W,3.4,82,53.84268,44.20091333,-53.84268,-44.20091333
"09,05,2009",22:01:05,54,0.2418,S,44,30.5484,W,3.7,57,54.00403,44.50914,-54.00403,-44.50914
"09,05,2009",22:22:45,54,10.4994,S,44,48.9335,W,5.5,76.4,54.17499,44.81555833,-54.17499,-44.81555833
