date,time,y1,y2,y3,x1,x2,x3,qc,speed,x,y,lat,lon
"04,09,2009",14:04:20,54,0.5782,S,38,3.9362,W,5.4,0,54.00963667,38.06560333,-54.00963667,-38.06560333
"04,09,2009",14:24:33,53,59.8439,S,38,5.2847,W,5.4,5.7,53.99739833,38.08807833,-53.99739833,-38.08807833
"04,09,2009",14:44:45,53,59.8819,S,38,5.4341,W,5.9,0,53.99803167,38.09056833,-53.99803167,-38.09056833
"04,09,2009",15:04:57,54,1.1944,S,38,5.6229,W,5.4,37,54.01990667,38.093715,-54.01990667,-38.093715
"04,09,2009",15:25:29,54,1.0656,S,38,4.2452,W,5.5,50.6,54.01776,38.07075333,-54.01776,-38.07075333
"04,09,2009",15:46:45,53,56.0053,S,38,8.4755,W,1.5,46.6,53.93342167,38.14125833,-53.93342167,-38.14125833
"04,09,2009",16:07:21,53,55.6704,S,38,8.8628,W,1.6,2.1,53.92784,38.14771333,-53.92784,-38.14771333
"04,09,2009",16:28:34,53,55.7196,S,38,8.9435,W,2.5,1.8,53.92866,38.14905833,-53.92866,-38.14905833
"04,09,2009",16:48:45,53,55.6348,S,38,8.8899,W,4.6,5.5,53.92724667,38.148165,-53.92724667,-38.148165
"04,09,2009",17:08:59,53,56.207,S,38,8.6629,W,1.7,46.5,53.93678333,38.14438167,-53.93678333,-38.14438167
"04,09,2009",17:29:22,53,56.0457,S,38,8.7389,W,2.4,29.7,53.934095,38.14564833,-53.934095,-38.14564833
"04,09,2009",17:49:50,53,56.1643,S,38,8.6634,W,1.5,3,53.93607167,38.14439,-53.93607167,-38.14439
"04,09,2009",18:10:02,53,56.1442,S,38,8.7683,W,4.5,2.4,53.93573667,38.14613833,-53.93573667,-38.14613833
"04,09,2009",18:30:27,53,56.1262,S,38,8.3919,W,5.3,85,53.93543667,38.139865,-53.93543667,-38.139865
"04,09,2009",18:50:40,53,56.5312,S,38,8.3734,W,5,2.1,53.94218667,38.13955667,-53.94218667,-38.13955667
"04,09,2009",19:10:51,53,56.5873,S,38,7.9647,W,3.7,0,53.94312167,38.132745,-53.94312167,-38.132745
"04,09,2009",19:31:40,53,56.5142,S,38,7.7712,W,3,0,53.94190333,38.12952,-53.94190333,-38.12952
"04,09,2009",20:00:09,54,1.3355,S,38,4.3782,W,2.4,42.2,54.02225833,38.07297,-54.02225833,-38.07297
"04,09,2009",20:20:52,54,0.5544,S,38,3.8831,W,9.1,0,54.00924,38.06471833,-54.00924,-38.06471833
"04,09,2009",20:41:06,53,59.1743,S,38,4.2428,W,3.2,108.8,53.98623833,38.07071333,-53.98623833,-38.07071333
"04,09,2009",21:01:21,54,0.5748,S,38,3.8703,W,4,0,54.00958,38.064505,-54.00958,-38.064505
"04,09,2009",21:21:33,54,0.5543,S,38,3.8861,W,2.5,0,54.00923833,38.06476833,-54.00923833,-38.06476833
"04,09,2009",21:41:45,54,0.5539,S,38,3.8856,W,2.2,0,54.00923167,38.06476,-54.00923167,-38.06476
