date,time,y1,y2,y3,x1,x2,x3,qc,speed,x,y,lat,lon
"04,06,2009",16:07:29,54,0.5445,S,38,3.9949,W,1.7,9.3,54.009075,38.06658167,-54.009075,-38.06658167
"04,06,2009",16:27:36,53,59.9648,S,38,5.3714,W,2,5.3,53.99941333,38.08952333,-53.99941333,-38.08952333
"04,06,2009",16:47:54,53,57.6473,S,38,13.1254,W,1.5,93.5,53.96078833,38.21875667,-53.96078833,-38.21875667
"04,06,2009",17:08:38,53,56.0349,S,38,24.7287,W,2.5,116.7,53.933915,38.412145,-53.933915,-38.412145
"04,06,2009",17:29:12,53,56.071,S,38,51.4279,W,2,69.9,53.93451667,38.85713167,-53.93451667,-38.85713167
"04,06,2009",17:51:00,53,47.6201,S,39,10.8556,W,2.9,115.9,53.79366833,39.18092667,-53.79366833,-39.18092667
"04,06,2009",18:11:43,53,51.1457,S,39,35.2358,W,1.2,103.5,53.85242833,39.58726333,-53.85242833,-39.58726333
"04,06,2009",18:33:19,53,57.5582,S,39,52.4399,W,1.3,72.8,53.95930333,39.87399833,-53.95930333,-39.87399833
"04,06,2009",18:53:55,53,59.9912,S,39,53.3721,W,1.3,19.2,53.99985333,39.889535,-53.99985333,-39.889535
"04,06,2009",19:14:16,53,59.9283,S,39,52.9056,W,1.3,41,53.998805,39.88176,-53.998805,-39.88176
"04,06,2009",19:34:55,53,59.9663,S,39,52.4474,W,2.7,3,53.99943833,39.87412333,-53.99943833,-39.87412333
"04,06,2009",19:55:30,53,59.9414,S,39,51.9315,W,5.5,2.8,53.99902333,39.865525,-53.99902333,-39.865525
"04,06,2009",20:15:59,53,59.8875,S,39,51.7707,W,3.5,0,53.998125,39.862845,-53.998125,-39.862845
"04,06,2009",20:36:17,53,59.759,S,39,51.5609,W,9.5,20.7,53.99598333,39.85934833,-53.99598333,-39.85934833
"04,06,2009",20:56:25,54,0.1231,S,39,50.9446,W,5.6,0,54.00205167,39.84907667,-54.00205167,-39.84907667
"04,06,2009",21:16:50,53,59.6608,S,39,49.9943,W,2.7,9.2,53.99434667,39.83323833,-53.99434667,-39.83323833
"04,06,2009",21:37:18,53,59.4721,S,39,50.2512,W,3.2,9.8,53.99120167,39.83752,-53.99120167,-39.83752
"04,06,2009",21:58:02,53,59.2958,S,39,50.5571,W,1.1,2.4,53.98826333,39.84261833,-53.98826333,-39.84261833
