date,time,y1,y2,y3,x1,x2,x3,qc,speed,x,y,lat,lon
"01,10,2009",20:13:38,54,0.4333,S,38,3.8229,W,1.7,2.8,54.00722167,38.063715,-54.00722167,-38.063715
"01,10,2009",20:33:44,53,58.1282,S,38,4.6607,W,3.7,0,53.96880333,38.07767833,-53.96880333,-38.07767833
"01,10,2009",20:54:09,53,53.4498,S,37,59.4398,W,3.7,58.6,53.89083,37.99066333,-53.89083,-37.99066333
"01,10,2009",21:14:24,53,45.4504,S,37,51.9401,W,1.8,80.6,53.75750667,37.86566833,-53.75750667,-37.86566833
"01,10,2009",21:35:02,53,42.5638,S,37,49.3021,W,7.5,2.9,53.70939667,37.82170167,-53.70939667,-37.82170167
"01,10,2009",21:55:16,53,42.4682,S,37,48.7817,W,8.6,0,53.70780333,37.81302833,-53.70780333,-37.81302833
"01,10,2009",22:15:24,53,42.4476,S,37,48.3514,W,3.2,0,53.70746,37.80585667,-53.70746,-37.80585667
"01,10,2009",22:35:42,53,35.3163,S,37,40.9341,W,5,71.6,53.588605,37.682235,-53.588605,-37.682235
"01,10,2009",22:56:10,53,27.1767,S,37,33.9475,W,5.4,59.9,53.452945,37.56579167,-53.452945,-37.56579167
"01,10,2009",23:18:03,53,17.9859,S,37,24.1271,W,2.7,26.3,53.299765,37.40211833,-53.299765,-37.40211833
"01,10,2009",23:42:54,53,7.1156,S,37,13.4976,W,5.5,53.7,53.11859333,37.22496,-53.11859333,-37.22496
"02,10,2009",00:03:16,52,58.3866,S,37,4.6536,W,5.8,44.2,52.97311,37.07756,-52.97311,-37.07756
"02,10,2009",00:24:04,52,49.2255,S,36,55.9897,W,4.5,47.8,52.820425,36.93316167,-52.820425,-36.93316167
"02,10,2009",00:48:00,52,38.9758,S,36,46.625,W,2.2,54.3,52.64959667,36.77708333,-52.64959667,-36.77708333
"02,10,2009",01:15:24,52,27.2917,S,36,36.8066,W,1.3,0,52.45486167,36.61344333,-52.45486167,-36.61344333
"02,10,2009",01:35:45,52,18.7151,S,36,31.4059,W,5.1,47.5,52.31191833,36.52343167,-52.31191833,-36.52343167
"02,10,2009",01:56:18,52,10.129,S,36,24.1779,W,4,59.2,52.16881667,36.402965,-52.16881667,-36.402965
"02,10,2009",02:17:55,52,1.1905,S,36,17.8916,W,3,77.6,52.01984167,36.29819333,-52.01984167,-36.29819333
"02,10,2009",02:39:37,51,53.7609,S,36,14.2734,W,5.9,0,51.896015,36.23789,-51.896015,-36.23789
"02,10,2009",02:59:53,51,45.4829,S,36,8.9587,W,3.7,63.9,51.75804833,36.14931167,-51.75804833,-36.14931167
"02,10,2009",03:20:06,51,37.2932,S,36,3.7171,W,4,58.3,51.62155333,36.06195167,-51.62155333,-36.06195167
"02,10,2009",03:40:41,51,32.0735,S,36,1.2502,W,2,3.2,51.53455833,36.02083667,-51.53455833,-36.02083667
"02,10,2009",04:00:51,51,27.4438,S,35,58.6641,W,3,33.8,51.45739667,35.977735,-51.45739667,-35.977735
"02,10,2009",04:21:09,51,22.8828,S,35,56.3031,W,2.2,2.6,51.38138,35.938385,-51.38138,-35.938385
"02,10,2009",04:41:39,51,22.7789,S,35,56.0938,W,1.2,3.5,51.37964833,35.93489667,-51.37964833,-35.93489667
"02,10,2009",05:01:47,51,22.6701,S,35,55.9029,W,3.5,0,51.377835,35.931715,-51.377835,-35.931715
