date,time,y1,y2,y3,x1,x2,x3,qc,speed,x,y,lat,lon
"04,06,2009",16:04:35,54,0.525,S,38,3.6867,W,1.6,0,54.00875,38.061445,-54.00875,-38.061445
"04,06,2009",16:25:03,54,0.2579,S,38,3.4773,W,3.2,126.1,54.00429833,38.057955,-54.00429833,-38.057955
"04,06,2009",16:45:48,53,57.0567,S,38,8.2252,W,4.6,53.3,53.950945,38.13708667,-53.950945,-38.13708667
"04,06,2009",17:05:55,53,55.7962,S,38,13.8624,W,3.2,2.1,53.92993667,38.23104,-53.92993667,-38.23104
"04,06,2009",17:26:35,54,0.3111,S,38,23.9957,W,3,84.9,54.005185,38.39992833,-54.005185,-38.39992833
"04,06,2009",17:46:51,54,5.5957,S,38,43.6119,W,3.2,85,54.09326167,38.726865,-54.09326167,-38.726865
"04,06,2009",18:07:31,54,6.6084,S,39,6.4218,W,3.2,92,54.11014,39.10703,-54.11014,-39.10703
"04,06,2009",18:28:14,54,3.2215,S,39,32.9785,W,3.2,116.3,54.05369167,39.54964167,-54.05369167,-39.54964167
"04,06,2009",18:48:25,53,59.2685,S,40,1.6051,W,5.4,115.3,53.98780833,40.02675167,-53.98780833,-40.02675167
"04,06,2009",19:09:11,53,53.2222,S,40,29.608,W,3,92.5,53.88703667,40.49346667,-53.88703667,-40.49346667
"04,06,2009",19:29:36,53,45.9241,S,40,52.0266,W,4,99.5,53.76540167,40.86711,-53.76540167,-40.86711
"04,06,2009",19:49:54,53,37.2959,S,41,15.547,W,8.6,77.9,53.62159833,41.25911667,-53.62159833,-41.25911667
"04,06,2009",20:10:31,53,26.1087,S,41,19.6375,W,4.8,86,53.435145,41.32729167,-53.435145,-41.32729167
"04,06,2009",20:31:30,53,22.8622,S,41,41.3445,W,3,81.4,53.38103667,41.689075,-53.38103667,-41.689075
"04,06,2009",20:51:45,53,18.3653,S,42,1.9704,W,3.2,61.5,53.30608833,42.03284,-53.30608833,-42.03284
"04,06,2009",21:12:05,53,13.8958,S,42,19.1383,W,3.5,98.2,53.23159667,42.31897167,-53.23159667,-42.31897167
"04,06,2009",21:32:25,53,5.3337,S,42,23.8527,W,4.8,72,53.088895,42.397545,-53.088895,-42.397545
"04,06,2009",21:52:50,53,0.9446,S,42,41.1222,W,6,41.2,53.01574333,42.68537,-53.01574333,-42.68537
"04,06,2009",22:13:47,52,49.4267,S,42,46.2201,W,7.4,111.7,52.82377833,42.770335,-52.82377833,-42.770335
"04,06,2009",22:36:00,52,38.6418,S,42,54.497,W,2.2,80.2,52.64403,42.90828333,-52.64403,-42.90828333
