status,date_time,seconds,state
ok,12/08/2009 10:42:39,11697,dry
ok,12/08/2009 13:57:36,21,wet
ok,12/08/2009 13:57:57,135,dry
ok,12/08/2009 14:00:12,6,wet
ok,12/08/2009 14:00:18,27,dry
ok,12/08/2009 14:00:45,39,wet
ok,12/08/2009 14:01:24,15,dry
ok,12/08/2009 14:01:39,624,wet
ok,12/08/2009 14:12:03,9,dry
ok,12/08/2009 14:12:12,195,wet
ok,12/08/2009 14:15:27,21,dry
ok,12/08/2009 14:15:48,114,wet
ok,12/08/2009 14:17:42,14250,dry
ok,12/08/2009 18:15:12,60,wet
ok,12/08/2009 18:16:12,9,dry
ok,12/08/2009 18:16:21,6,wet
ok,12/08/2009 18:16:27,12,dry
ok,12/08/2009 18:16:39,15,wet
ok,12/08/2009 18:16:54,12,dry
ok,12/08/2009 18:17:06,123,wet
ok,12/08/2009 18:19:09,18,dry
ok,12/08/2009 18:19:27,150,wet
ok,12/08/2009 18:21:57,5583,dry
ok,12/08/2009 19:55:00,474,wet
ok,12/08/2009 20:02:54,12,dry
ok,12/08/2009 20:03:06,204,wet
ok,12/08/2009 20:06:30,264,dry
ok,12/08/2009 20:10:54,627,wet
ok,12/08/2009 20:21:21,507,dry
ok,12/08/2009 20:29:48,705,wet
ok,12/08/2009 20:41:33,12,dry
ok,12/08/2009 20:41:45,807,wet
ok,12/08/2009 20:55:12,6,dry
ok,12/08/2009 20:55:18,48,wet
ok,12/08/2009 20:56:06,36,dry
ok,12/08/2009 20:56:42,2805,wet
ok,12/08/2009 21:43:27,81,dry
ok,12/08/2009 21:44:48,1119,wet
ok,12/08/2009 22:03:27,6,dry
ok,12/08/2009 22:03:33,39,wet
ok,12/08/2009 22:04:12,21,dry
ok,12/08/2009 22:04:33,6,wet
ok,12/08/2009 22:04:39,24,dry
ok,12/08/2009 22:05:03,603,wet
ok,12/08/2009 22:15:06,18,dry
ok,12/08/2009 22:15:24,33,wet
ok,12/08/2009 22:15:57,6,dry
ok,12/08/2009 22:16:03,36,wet
ok,12/08/2009 22:16:39,21,dry
ok,12/08/2009 22:17:00,102,wet
ok,12/08/2009 22:18:42,42,dry
ok,12/08/2009 22:19:24,735,wet
ok,12/08/2009 22:31:39,6,dry
ok,12/08/2009 22:31:45,144,wet
